variant,label,profile,window_name,window_label,window_group,analysis_start,analysis_end,account_capital,c3_capital,risk_multiplier,trading_days,end_equity,total_return_pct,cagr_pct,max_dd_pct,ulcer_pct,sharpe,min_equity,max_broker10_margin_to_equity_pct,p95_broker10_margin_to_equity_pct,days_over_100pct,days_over_90pct,days_equity_below_zero,total_slippage,total_trade_count,nonzero_daily_win_rate_pct,forced_margin_deleverage_count,forced_margin_deleverage_closed_volume,dd30_pass,dd40_pass,broker10_100_pass,account_survival_pass,deployable_pass,source_name,rebased_end_equity,rebased_total_return_pct,rebased_cagr_pct,rebased_max_dd_pct,rebased_sharpe,rebased_min_equity,max_broker10_margin_to_rebased_equity_pct,p95_broker10_margin_to_rebased_equity_pct,nav_end,oi_mode,am_label,declared_am_size,note,requested_start_month,start_month,start_year,start_month_num,positive_return,mature_63d,mature_126d,mature_252d,dd40_fail,dd50_fail,arm,experiment_arm,requested_top_n,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm,random_draw_index
stage064_C_random_2y_052_20190419,C: Top10+fu（11品种）,stage064_C_random_2y_052_20190419,random_2y_052_20190419,2019-04-19 random independent start to 2021-04-18,random_2y,2019-04-19,2021-04-16,150000.0,150000.0,0.4,485,1009756.6999999998,573.1711333333333,160.30628911604688,-24.619195963052697,6.400974058183338,2.6311853179293747,139279.0,80.96692527562271,59.83768344901543,0,0,0,38180.0,211.0,58.65102639296188,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,1009756.6999999998,573.1711333333333,160.30628911604688,-24.619195963052697,2.6311853179293747,139279.0,80.96692527562271,59.83768344901543,6.731711333333332,,,,,2019-04,2019-04,2019,4,1,1,1,1,0,0,C,C,10,random_2y_052_20190419,2,2019-04-19,2021-04-18,1,0,C,52
stage064_A_random_2y_053_20191218,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_2y_053_20191218,random_2y_053_20191218,2019-12-18 random independent start to 2021-12-17,random_2y,2019-12-18,2021-12-17,150000.0,150000.0,0.4,486,2540875.4000000004,1593.9169333333336,311.9712490275709,-26.50336008176533,11.863831906012456,2.8236165855261226,150000.0,82.24554675321902,63.717533946327094,0,0,0,65820.0,243.0,59.54773869346733,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,2540875.4000000004,1593.9169333333336,311.9712490275709,-26.50336008176533,2.8236165855261226,150000.0,82.24554675321902,63.717533946327094,16.939169333333336,,,,,2019-12,2019-12,2019,12,1,1,1,1,0,0,A,A,8,random_2y_053_20191218,2,2019-12-18,2021-12-17,1,0,A,53
stage064_B_random_2y_053_20191218,B: Top9+fu（10品种）,stage064_B_random_2y_053_20191218,random_2y_053_20191218,2019-12-18 random independent start to 2021-12-17,random_2y,2019-12-18,2021-12-17,150000.0,150000.0,0.4,486,2540875.4000000004,1593.9169333333336,311.9712490275709,-26.50336008176533,11.863831906012456,2.8236165855261226,150000.0,82.24554675321902,63.717533946327094,0,0,0,65820.0,243.0,59.54773869346733,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,2540875.4000000004,1593.9169333333336,311.9712490275709,-26.50336008176533,2.8236165855261226,150000.0,82.24554675321902,63.717533946327094,16.939169333333336,,,,,2019-12,2019-12,2019,12,1,1,1,1,0,0,B,B,9,random_2y_053_20191218,2,2019-12-18,2021-12-17,1,0,B,53
stage064_C_random_2y_053_20191218,C: Top10+fu（11品种）,stage064_C_random_2y_053_20191218,random_2y_053_20191218,2019-12-18 random independent start to 2021-12-17,random_2y,2019-12-18,2021-12-17,150000.0,150000.0,0.4,486,2540875.4000000004,1593.9169333333336,311.9712490275709,-26.50336008176533,11.863831906012456,2.8236165855261226,150000.0,82.24554675321902,63.717533946327094,0,0,0,65820.0,243.0,59.54773869346733,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,2540875.4000000004,1593.9169333333336,311.9712490275709,-26.50336008176533,2.8236165855261226,150000.0,82.24554675321902,63.717533946327094,16.939169333333336,,,,,2019-12,2019-12,2019,12,1,1,1,1,0,0,C,C,10,random_2y_053_20191218,2,2019-12-18,2021-12-17,1,0,C,53
stage064_A_random_2y_054_20190513,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_2y_054_20190513,random_2y_054_20190513,2019-05-13 random independent start to 2021-05-12,random_2y,2019-05-13,2021-05-12,150000.0,150000.0,0.4,487,2103386.6999999997,1302.2578,274.8061267827241,-24.619195963052697,6.388677698178929,3.214259730187165,139279.0,80.96692527562271,60.19463026719766,0,0,0,40200.0,215.0,59.8314606741573,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,2103386.6999999997,1302.2578,274.8061267827241,-24.619195963052697,3.214259730187165,139279.0,80.96692527562271,60.19463026719766,14.022577999999998,,,,,2019-05,2019-05,2019,5,1,1,1,1,0,0,A,A,8,random_2y_054_20190513,2,2019-05-13,2021-05-12,1,0,A,54
stage064_B_random_2y_054_20190513,B: Top9+fu（10品种）,stage064_B_random_2y_054_20190513,random_2y_054_20190513,2019-05-13 random independent start to 2021-05-12,random_2y,2019-05-13,2021-05-12,150000.0,150000.0,0.4,487,2103386.6999999997,1302.2578,274.8061267827241,-24.619195963052697,6.388677698178929,3.214259730187165,139279.0,80.96692527562271,60.19463026719766,0,0,0,40200.0,215.0,59.8314606741573,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,2103386.6999999997,1302.2578,274.8061267827241,-24.619195963052697,3.214259730187165,139279.0,80.96692527562271,60.19463026719766,14.022577999999998,,,,,2019-05,2019-05,2019,5,1,1,1,1,0,0,B,B,9,random_2y_054_20190513,2,2019-05-13,2021-05-12,1,0,B,54
stage064_C_random_2y_054_20190513,C: Top10+fu（11品种）,stage064_C_random_2y_054_20190513,random_2y_054_20190513,2019-05-13 random independent start to 2021-05-12,random_2y,2019-05-13,2021-05-12,150000.0,150000.0,0.4,487,2103386.6999999997,1302.2578,274.8061267827241,-24.619195963052697,6.388677698178929,3.214259730187165,139279.0,80.96692527562271,60.19463026719766,0,0,0,40200.0,215.0,59.8314606741573,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,2103386.6999999997,1302.2578,274.8061267827241,-24.619195963052697,3.214259730187165,139279.0,80.96692527562271,60.19463026719766,14.022577999999998,,,,,2019-05,2019-05,2019,5,1,1,1,1,0,0,C,C,10,random_2y_054_20190513,2,2019-05-13,2021-05-12,1,0,C,54
stage064_A_random_2y_055_20220209,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_2y_055_20220209,random_2y_055_20220209,2022-02-09 random independent start to 2024-02-08,random_2y,2022-02-09,2024-02-08,150000.0,150000.0,0.4,491,147520.0,-1.6533333333333289,-0.8318130230698162,-43.45806255077173,28.960203186969256,0.1614936451622105,111210.0,66.03160777623131,51.15418511471718,0,0,0,7395.0,111.0,47.136563876651984,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,147520.0,-1.6533333333333289,-0.8318130230698162,-43.45806255077173,0.1614936451622105,111210.0,66.03160777623131,51.15418511471718,0.9834666666666668,,,,,2022-02,2022-02,2022,2,0,1,1,1,1,0,A,A,8,random_2y_055_20220209,2,2022-02-09,2024-02-08,1,0,A,55
stage064_B_random_2y_055_20220209,B: Top9+fu（10品种）,stage064_B_random_2y_055_20220209,random_2y_055_20220209,2022-02-09 random independent start to 2024-02-08,random_2y,2022-02-09,2024-02-08,150000.0,150000.0,0.4,491,143700.0,-4.200000000000004,-2.1268461349063683,-45.809613028752615,29.686546364084073,0.1522067789555281,109205.0,79.7309840425532,56.0240976131325,0,0,0,9035.0,134.0,48.22134387351779,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,143700.0,-4.200000000000004,-2.1268461349063683,-45.809613028752615,0.1522067789555281,109205.0,79.7309840425532,56.0240976131325,0.958,,,,,2022-02,2022-02,2022,2,0,1,1,1,1,0,B,B,9,random_2y_055_20220209,2,2022-02-09,2024-02-08,1,0,B,55
stage064_C_random_2y_055_20220209,C: Top10+fu（11品种）,stage064_C_random_2y_055_20220209,random_2y_055_20220209,2022-02-09 random independent start to 2024-02-08,random_2y,2022-02-09,2024-02-08,150000.0,150000.0,0.4,491,137600.0,-8.266666666666666,-4.230981807026513,-45.439431723721,29.060726976211825,0.1000292671254059,106155.0,86.91418442181363,57.11336491742094,0,0,0,9435.0,148.0,47.08029197080292,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,137600.0,-8.266666666666666,-4.230981807026513,-45.439431723721,0.1000292671254059,106155.0,86.91418442181363,57.11336491742094,0.9173333333333332,,,,,2022-02,2022-02,2022,2,0,1,1,1,1,0,C,C,10,random_2y_055_20220209,2,2022-02-09,2024-02-08,1,0,C,55
stage064_A_random_2y_056_20240328,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_2y_056_20240328,random_2y_056_20240328,2024-03-28 random independent start to 2026-03-27,random_2y,2024-03-28,2026-03-27,150000.0,150000.0,0.4,483,360239.0000000001,140.1593333333334,55.110499008671624,-23.099624431705855,11.710004544445136,1.4470920141200254,150000.0,55.89890735469653,46.91592459213397,0,0,0,17570.0,145.0,52.12765957446809,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,360239.0000000001,140.1593333333334,55.110499008671624,-23.099624431705855,1.4470920141200254,150000.0,55.89890735469653,46.91592459213397,2.401593333333334,,,,,2024-03,2024-03,2024,3,1,1,1,1,0,0,A,A,8,random_2y_056_20240328,2,2024-03-28,2026-03-27,1,0,A,56
stage064_B_random_2y_056_20240328,B: Top9+fu（10品种）,stage064_B_random_2y_056_20240328,random_2y_056_20240328,2024-03-28 random independent start to 2026-03-27,random_2y,2024-03-28,2026-03-27,150000.0,150000.0,0.4,483,359629.0000000001,139.75266666666673,54.97884727390656,-22.944289009964148,11.752241904495891,1.4356558008420242,150000.0,57.17995679534141,46.60259850720155,0,0,0,18260.0,151.0,52.68817204301075,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,359629.0000000001,139.75266666666673,54.97884727390656,-22.944289009964148,1.4356558008420242,150000.0,57.17995679534141,46.60259850720155,2.3975266666666672,,,,,2024-03,2024-03,2024,3,1,1,1,1,0,0,B,B,9,random_2y_056_20240328,2,2024-03-28,2026-03-27,1,0,B,56
stage064_C_random_2y_056_20240328,C: Top10+fu（11品种）,stage064_C_random_2y_056_20240328,random_2y_056_20240328,2024-03-28 random independent start to 2026-03-27,random_2y,2024-03-28,2026-03-27,150000.0,150000.0,0.4,483,548003.7000000002,265.3358000000001,91.39254496169502,-22.918365282484444,11.652567503257792,1.885498889525661,150000.0,63.247680943473995,52.3108001689647,0,0,0,28350.0,167.0,53.271028037383175,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,548003.7000000002,265.3358000000001,91.39254496169502,-22.918365282484444,1.885498889525661,150000.0,63.247680943473995,52.3108001689647,3.653358000000001,,,,,2024-03,2024-03,2024,3,1,1,1,1,0,0,C,C,10,random_2y_056_20240328,2,2024-03-28,2026-03-27,1,0,C,56
stage064_A_random_2y_057_20181224,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_2y_057_20181224,random_2y_057_20181224,2018-12-24 random independent start to 2020-12-23,random_2y,2018-12-24,2020-12-23,150000.0,150000.0,0.4,486,622443.1000000001,314.9620666666667,103.80547454583002,-26.521543284524128,7.9574028757008435,2.0552418547146245,127289.50000000004,91.05251610722505,66.04139930448699,0,1,0,33600.0,214.0,56.40243902439024,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,622443.1000000001,314.9620666666667,103.80547454583002,-26.521543284524128,2.0552418547146245,127289.50000000004,91.05251610722505,66.04139930448699,4.149620666666667,,,,,2018-12,2018-12,2018,12,1,1,1,1,0,0,A,A,8,random_2y_057_20181224,2,2018-12-24,2020-12-23,1,0,A,57
stage064_B_random_2y_057_20181224,B: Top9+fu（10品种）,stage064_B_random_2y_057_20181224,random_2y_057_20181224,2018-12-24 random independent start to 2020-12-23,random_2y,2018-12-24,2020-12-23,150000.0,150000.0,0.4,486,622443.1000000001,314.9620666666667,103.80547454583002,-26.521543284524128,7.9574028757008435,2.0552418547146245,127289.50000000004,91.05251610722505,66.04139930448699,0,1,0,33600.0,214.0,56.40243902439024,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,622443.1000000001,314.9620666666667,103.80547454583002,-26.521543284524128,2.0552418547146245,127289.50000000004,91.05251610722505,66.04139930448699,4.149620666666667,,,,,2018-12,2018-12,2018,12,1,1,1,1,0,0,B,B,9,random_2y_057_20181224,2,2018-12-24,2020-12-23,1,0,B,57
stage064_C_random_2y_057_20181224,C: Top10+fu（11品种）,stage064_C_random_2y_057_20181224,random_2y_057_20181224,2018-12-24 random independent start to 2020-12-23,random_2y,2018-12-24,2020-12-23,150000.0,150000.0,0.4,486,622443.1000000001,314.9620666666667,103.80547454583002,-26.521543284524128,7.9574028757008435,2.0552418547146245,127289.50000000004,91.05251610722505,66.04139930448699,0,1,0,33600.0,214.0,56.40243902439024,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,622443.1000000001,314.9620666666667,103.80547454583002,-26.521543284524128,2.0552418547146245,127289.50000000004,91.05251610722505,66.04139930448699,4.149620666666667,,,,,2018-12,2018-12,2018,12,1,1,1,1,0,0,C,C,10,random_2y_057_20181224,2,2018-12-24,2020-12-23,1,0,C,57
stage064_A_random_2y_058_20180315,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_2y_058_20180315,random_2y_058_20180315,2018-03-15 random independent start to 2020-03-14,random_2y,2018-03-15,2020-03-13,150000.0,150000.0,0.4,486,276294.9000000001,84.19660000000005,35.80436469595041,-20.623793049756323,7.504952111956018,1.2912260877752664,133052.70000000007,76.66190103227783,49.00719762852117,0,0,0,14020.0,138.0,50.95238095238095,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,276294.9000000001,84.19660000000005,35.80436469595041,-20.623793049756323,1.2912260877752664,133052.70000000007,76.66190103227783,49.00719762852117,1.8419660000000004,,,,,2018-03,2018-03,2018,3,1,1,1,1,0,0,A,A,8,random_2y_058_20180315,2,2018-03-15,2020-03-14,1,0,A,58
stage064_B_random_2y_058_20180315,B: Top9+fu（10品种）,stage064_B_random_2y_058_20180315,random_2y_058_20180315,2018-03-15 random independent start to 2020-03-14,random_2y,2018-03-15,2020-03-13,150000.0,150000.0,0.4,486,276294.9000000001,84.19660000000005,35.80436469595041,-20.623793049756323,7.504952111956018,1.2912260877752664,133052.70000000007,76.66190103227783,49.00719762852117,0,0,0,14020.0,138.0,50.95238095238095,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,276294.9000000001,84.19660000000005,35.80436469595041,-20.623793049756323,1.2912260877752664,133052.70000000007,76.66190103227783,49.00719762852117,1.8419660000000004,,,,,2018-03,2018-03,2018,3,1,1,1,1,0,0,B,B,9,random_2y_058_20180315,2,2018-03-15,2020-03-14,1,0,B,58
stage064_C_random_2y_058_20180315,C: Top10+fu（11品种）,stage064_C_random_2y_058_20180315,random_2y_058_20180315,2018-03-15 random independent start to 2020-03-14,random_2y,2018-03-15,2020-03-13,150000.0,150000.0,0.4,486,276294.9000000001,84.19660000000005,35.80436469595041,-20.623793049756323,7.504952111956018,1.2912260877752664,133052.70000000007,76.66190103227783,49.00719762852117,0,0,0,14020.0,138.0,50.95238095238095,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,276294.9000000001,84.19660000000005,35.80436469595041,-20.623793049756323,1.2912260877752664,133052.70000000007,76.66190103227783,49.00719762852117,1.8419660000000004,,,,,2018-03,2018-03,2018,3,1,1,1,1,0,0,C,C,10,random_2y_058_20180315,2,2018-03-15,2020-03-14,1,0,C,58
stage064_A_random_2y_059_20220321,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_2y_059_20220321,random_2y_059_20220321,2022-03-21 random independent start to 2024-03-20,random_2y,2022-03-21,2024-03-20,150000.0,150000.0,0.4,486,135185.0,-9.876666666666669,-5.070070911196667,-41.834972791963175,30.05167339064536,0.0277213738272135,98780.0,67.89542048293089,50.21191896910537,0,0,0,6240.0,107.0,49.56521739130435,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,135185.0,-9.876666666666669,-5.070070911196667,-41.834972791963175,0.0277213738272135,98780.0,67.89542048293089,50.21191896910537,0.9012333333333332,,,,,2022-03,2022-03,2022,3,0,1,1,1,1,0,A,A,8,random_2y_059_20220321,2,2022-03-21,2024-03-20,1,0,A,59
stage064_B_random_2y_059_20220321,B: Top9+fu（10品种）,stage064_B_random_2y_059_20220321,random_2y_059_20220321,2022-03-21 random independent start to 2024-03-20,random_2y,2022-03-21,2024-03-20,150000.0,150000.0,0.4,486,150280.0,0.1866666666666683,0.0933537453340571,-42.84543387446461,27.517667827972815,0.2002353062599803,96770.0,83.20909469399085,60.639008480269254,0,0,0,8510.0,131.0,49.59349593495935,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,150280.0,0.1866666666666683,0.0933537453340571,-42.84543387446461,0.2002353062599803,96770.0,83.20909469399085,60.639008480269254,1.001866666666667,,,,,2022-03,2022-03,2022,3,1,1,1,1,1,0,B,B,9,random_2y_059_20220321,2,2022-03-21,2024-03-20,1,0,B,59
stage064_C_random_2y_059_20220321,C: Top10+fu（11品种）,stage064_C_random_2y_059_20220321,random_2y_059_20220321,2022-03-21 random independent start to 2024-03-20,random_2y,2022-03-21,2024-03-20,150000.0,150000.0,0.4,486,128435.0,-14.37666666666667,-7.472041406391106,-44.94735145589341,30.038726357738025,0.0042243520150142,93800.0,96.11438674712689,63.95456024735636,0,1,0,8400.0,139.0,48.888888888888886,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,128435.0,-14.37666666666667,-7.472041406391106,-44.94735145589341,0.0042243520150142,93800.0,96.11438674712689,63.95456024735636,0.8562333333333333,,,,,2022-03,2022-03,2022,3,0,1,1,1,1,0,C,C,10,random_2y_059_20220321,2,2022-03-21,2024-03-20,1,0,C,59
stage064_A_random_2y_060_20201225,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_2y_060_20201225,random_2y_060_20201225,2020-12-25 random independent start to 2022-12-24,random_2y,2020-12-25,2022-12-23,150000.0,150000.0,0.4,485,857196.8,471.46453333333335,139.76976442436455,-42.435907154063166,23.081721813690592,1.8643263258313665,150000.0,72.2284305821959,52.82082426620293,0,0,0,43780.0,204.0,54.54545454545454,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,857196.8,471.46453333333335,139.76976442436455,-42.435907154063166,1.8643263258313665,150000.0,72.2284305821959,52.82082426620293,5.714645333333333,,,,,2020-12,2020-12,2020,12,1,1,1,1,1,0,A,A,8,random_2y_060_20201225,2,2020-12-25,2022-12-24,1,0,A,60
stage064_B_random_2y_060_20201225,B: Top9+fu（10品种）,stage064_B_random_2y_060_20201225,random_2y_060_20201225,2020-12-25 random independent start to 2022-12-24,random_2y,2020-12-25,2022-12-23,150000.0,150000.0,0.4,485,843706.8,462.47120000000007,137.8691343499276,-43.62682000403078,23.257936748156048,1.8652180287989708,150000.0,64.26498818431206,52.97262094486811,0,0,0,43600.0,208.0,54.57413249211357,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,843706.8,462.47120000000007,137.8691343499276,-43.62682000403078,1.8652180287989708,150000.0,64.26498818431206,52.97262094486811,5.624712000000001,,,,,2020-12,2020-12,2020,12,1,1,1,1,1,0,B,B,9,random_2y_060_20201225,2,2020-12-25,2022-12-24,1,0,B,60
stage064_C_random_2y_060_20201225,C: Top10+fu（11品种）,stage064_C_random_2y_060_20201225,random_2y_060_20201225,2020-12-25 random independent start to 2022-12-24,random_2y,2020-12-25,2022-12-23,150000.0,150000.0,0.4,485,883806.8,489.20453333333336,143.47569380798072,-46.09217126584157,24.118433021503353,1.9032928765732915,150000.0,63.93551203148412,52.91659285383552,0,0,0,46840.0,220.0,54.054054054054056,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,883806.8,489.20453333333336,143.47569380798072,-46.09217126584157,1.9032928765732915,150000.0,63.93551203148412,52.91659285383552,5.892045333333334,,,,,2020-12,2020-12,2020,12,1,1,1,1,1,0,C,C,10,random_2y_060_20201225,2,2020-12-25,2022-12-24,1,0,C,60
stage064_A_random_2y_061_20180831,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_2y_061_20180831,random_2y_061_20180831,2018-08-31 random independent start to 2020-08-30,random_2y,2018-08-31,2020-08-28,150000.0,150000.0,0.4,484,436147.1000000001,190.76473333333345,70.83103867982663,-19.717729045457432,7.3316898972364,1.9527644638357549,125569.50000000006,73.95584094746704,59.24466077911351,0,0,0,20920.0,176.0,56.52173913043478,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,436147.1000000001,190.76473333333345,70.83103867982663,-19.717729045457432,1.9527644638357549,125569.50000000006,73.95584094746704,59.24466077911351,2.907647333333334,,,,,2018-08,2018-08,2018,8,1,1,1,1,0,0,A,A,8,random_2y_061_20180831,2,2018-08-31,2020-08-30,1,0,A,61
stage064_B_random_2y_061_20180831,B: Top9+fu（10品种）,stage064_B_random_2y_061_20180831,random_2y_061_20180831,2018-08-31 random independent start to 2020-08-30,random_2y,2018-08-31,2020-08-28,150000.0,150000.0,0.4,484,436147.1000000001,190.76473333333345,70.83103867982663,-19.717729045457432,7.3316898972364,1.9527644638357549,125569.50000000006,73.95584094746704,59.24466077911351,0,0,0,20920.0,176.0,56.52173913043478,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,436147.1000000001,190.76473333333345,70.83103867982663,-19.717729045457432,1.9527644638357549,125569.50000000006,73.95584094746704,59.24466077911351,2.907647333333334,,,,,2018-08,2018-08,2018,8,1,1,1,1,0,0,B,B,9,random_2y_061_20180831,2,2018-08-31,2020-08-30,1,0,B,61
stage064_C_random_2y_061_20180831,C: Top10+fu（11品种）,stage064_C_random_2y_061_20180831,random_2y_061_20180831,2018-08-31 random independent start to 2020-08-30,random_2y,2018-08-31,2020-08-28,150000.0,150000.0,0.4,484,436147.1000000001,190.76473333333345,70.83103867982663,-19.717729045457432,7.3316898972364,1.9527644638357549,125569.50000000006,73.95584094746704,59.24466077911351,0,0,0,20920.0,176.0,56.52173913043478,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,436147.1000000001,190.76473333333345,70.83103867982663,-19.717729045457432,1.9527644638357549,125569.50000000006,73.95584094746704,59.24466077911351,2.907647333333334,,,,,2018-08,2018-08,2018,8,1,1,1,1,0,0,C,C,10,random_2y_061_20180831,2,2018-08-31,2020-08-30,1,0,C,61
