entry_index,datetime,date,product_vt_symbol,contract_vt_symbol,direction,signal,layer_kind,entry_context,risk_mode,sizing_method,estimated_equity,total_margin_in_use_before,allowed_capital,single_trade_capital_limit,sizing_equity,effective_sizing_equity_cap,dynamic_sizing_equity_soft_cap_enabled,dynamic_sizing_equity_soft_cap_base,dynamic_sizing_equity_soft_cap_max,dynamic_sizing_equity_soft_cap_raw_cap,dynamic_sizing_equity_soft_cap_margin_pressure_ratio,dynamic_sizing_equity_soft_cap_drawdown_ratio,dynamic_sizing_equity_soft_cap_release_weight,free_capital,limited_balance,effective_single_trade_capital_usage_ratio,effective_streak_risk_multipliers,risk_ratio,risk_multiplier,oi_price_confirm_risk_restore_enabled,oi_price_confirm_risk_restore_applied,oi_price_confirm_risk_restore_reason,oi_price_confirm_risk_restore_base_multiplier,oi_price_confirm_risk_restore_multiplier,oi_price_confirm_risk_restore_effective_multiplier,oi_price_confirm_entry_close,oi_price_confirm_prev_close,oi_price_confirm_entry_oi,oi_price_confirm_prev_oi,oi_price_confirm_oi_up,oi_price_confirm_price_aligned,oi_price_confirm_recent_sum_ratio_required,oi_price_confirm_recent_sum_days,oi_price_confirm_recent_oi_sum,oi_price_confirm_prior_oi_sum,oi_price_confirm_recent_prior_oi_sum_ratio,oi_price_confirm_recent_sum_ratio_passed,oi_price_confirm_passed,streak_entry_structure_risk_recovery_enabled,streak_entry_structure_risk_recovery_applied,streak_entry_structure_risk_recovery_reason,streak_entry_structure_risk_recovery_base_multiplier,streak_entry_structure_risk_recovery_effective_multiplier,streak_entry_structure_risk_recovery_rsi_confirmation_enabled,streak_entry_structure_risk_recovery_rsi_value,streak_entry_structure_risk_recovery_long_min_rsi,streak_entry_structure_risk_recovery_short_max_rsi,streak_entry_structure_risk_recovery_directional_edge_enabled,streak_entry_structure_risk_recovery_directional_edge_period,streak_entry_structure_risk_recovery_directional_edge_close_position,streak_entry_structure_risk_recovery_directional_edge_long_min,streak_entry_structure_risk_recovery_directional_edge_short_max,streak_entry_structure_risk_recovery_portfolio_drawdown_pct,streak_entry_structure_risk_recovery_max_portfolio_drawdown_pct,recovery_sleeve_enabled,recovery_sleeve_applied,recovery_sleeve_normal_risk_bypass_enabled,recovery_sleeve_normal_risk_bypassed,recovery_sleeve_reason,recovery_sleeve_selected_volume_before,recovery_sleeve_selected_volume_after,recovery_sleeve_broker_margin_multiplier,recovery_sleeve_single_contract_broker_margin_to_equity,recovery_sleeve_max_single_contract_broker_margin_to_equity,recovery_sleeve_cooldown_days,post_entry_quality_add_enabled,post_entry_quality_add_feature,post_entry_quality_add_passed,post_entry_quality_add_observation_bars,post_entry_quality_add_volume_multiplier,post_entry_quality_add_triggers_add_profit_lock,post_entry_quality_add_body60_ratio,post_entry_quality_add_avg_body_pct,post_entry_quality_add_avg_directional_close_strength,post_entry_quality_add_short30_ratio,post_entry_quality_add_long60_ratio,post_entry_quality_add_avg_adverse_wick_pct,directional_30d_risk_boost_enabled,directional_30d_risk_boost_lookback,directional_30d_volume_confirmation_enabled,directional_30d_volume_recent_days,directional_30d_volume_prior_days,directional_30d_volume_ratio_threshold,directional_30d_recent_volume_sum,directional_30d_prior_volume_sum,directional_30d_volume_expanding,directional_30d_start_close,directional_30d_end_close,directional_30d_return,directional_30d_risk_boost_aligned,directional_30d_risk_boost_applied,directional_30d_risk_boost_multiplier,directional_30d_risk_boost_reason,risk_amount_before_directional_30d_boost,target_risk_amount,planned_entry_price,filled_entry_price,entry_price,stop_price,stop_distance,size,risk_per_contract,actual_risk_amount,margin_ratio,margin_per_contract,actual_margin_amount,projected_total_margin_after,volume,risk_cluster_cap_enabled,risk_cluster_name,risk_cluster_cap_ratio,risk_cluster_cap_amount,risk_cluster_reserved_margin_before,risk_cluster_max_volume,risk_cluster_selected_volume_before,risk_cluster_selected_volume,risk_cluster_heat_gate_enabled,risk_cluster_heat_gate_weight,risk_cluster_heat_gate_pressure,risk_cluster_heat_gate_selected_volume_before,risk_cluster_heat_gate_selected_volume,contracts_by_risk,contracts_by_margin,contracts_by_single_trade_cap,selected_volume,selected_volume_ungated,incremental_margin_budget_gate_reduce_volume_enabled,incremental_margin_budget_gate_budget,incremental_margin_budget_gate_remaining_budget,incremental_margin_budget_gate_max_affordable_volume,incremental_margin_budget_gate_selected_volume_before,incremental_margin_budget_gate_selected_volume_after,incremental_margin_budget_gate_volume_reduced,env_gate_enabled,env_gate_weight,env_candidate_count,env_native_selected_rate,env_native_selected_count,env_avg_close_position_60d,env_avg_range_pct_zscore_120,env_gate_close_component,env_gate_range_component,env_gate_selected_component,env_gate_entry_context,portfolio_drawdown_gate_enabled,portfolio_drawdown_gate_weight,portfolio_drawdown_pct,portfolio_equity_high_water,portfolio_volatility_budget_enabled,portfolio_volatility_budget_weight,portfolio_volatility_budget_realized_annual_vol,portfolio_volatility_budget_lookback,portfolio_volatility_budget_target_annual_vol,rollover_reopen_drawdown_guard_enabled,rollover_reopen_drawdown_guard_passed,rollover_reopen_drawdown_guard_max_pct,rollover_reopen_drawdown_guard_portfolio_drawdown_pct,same_direction_correlation_gate_enabled,same_direction_correlation_gate_weight,same_direction_correlation_active_count,same_direction_correlation_corr_count,same_direction_correlation_max_corr,same_direction_correlation_avg_corr,loss_streak,profit_recovery_streak,profile,start_month,variant,account_capital,c3_capital
225,2022-05-24 00:00:00+08:00,2022-05-24,jm.DCE,jm2209.DCE,short,short_case1a,base,flat_entry,regular,risk_budget,4781182.300000001,886706.4,4303064.070000001,3346827.6100000003,4781182.300000001,4781182.300000001,0,1000000.0,1500000.0,1500000.0,0.1854575593154019,0.357719524029878,0.0,3894475.900000001,3416357.6700000013,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,2478.5,2567.0,41573.0,39114.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,29.54653535035028,60.0,40.0,0,60,,0.8,0.2,0.357719524029878,-1.0,0,0,0,0,,40,40,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,532814.0,532561.0,0,2904.5,2478.5,-0.1466689619555862,1,0,1.0,volume_not_expanding,122988.87612000004,122988.87612000004,2478.5,,2478.5,2528.07,49.57000000000016,60,2974.20000000001,92200.2000000003,0.2,29742.0,922002.0,1808708.4,31,1,jm.DCE,0.25,1195295.5750000002,0.0,40,41,40,0,1.0,0.0,40,40,41,114,112,31,40,0,4303064.070000001,3416357.6700000013,31,31,31,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.357719524029878,7444072.300000001,0,1.0,0.0,60,0.6,0,1,0.0,0.357719524029878,1,0.788027602584884,1,1,0.665222276127728,0.665222276127728,10,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
226,2022-05-26 00:00:00+08:00,2022-05-26,fu.SHFE,fu2209.SHFE,long,long_case1a,base,flat_entry,regular,risk_budget,4761302.300000001,1811540.4,4285172.070000001,3332911.6100000003,4761302.300000001,4761302.300000001,0,1000000.0,1500000.0,1500000.0,0.3804716201279636,0.3603901052922336,0.0,2949761.900000001,2473631.6700000013,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,4286.0,4297.0,395897.0,373892.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,58.39449707118107,60.0,40.0,0,60,,0.8,0.2,0.3603901052922336,-1.0,0,0,0,0,,80,80,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,5764530.0,7927510.0,0,3770.0,4286.0,0.1368700265251989,1,0,1.0,volume_not_expanding,44525.37006000002,44525.37006000002,4286.0,,4286.0,4231.0,55.0,10,550.0,44000.0,0.15,6429.0,514320.0,2325860.4,80,1,fu.SHFE,0.25,1190325.5750000002,0.0,185,80,80,0,1.0,0.0,80,80,80,384,518,80,80,0,4285172.070000001,2473631.6700000013,80,80,80,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.3603901052922336,7444072.300000001,0,1.0,0.0,60,0.6,0,1,0.0,0.3603901052922336,1,1.0,0,0,0.0,0.0,10,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
227,2022-06-10 00:00:00+08:00,2022-06-10,MA.CZCE,MA209.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,4380722.300000001,0.0,3942650.0700000008,3066505.6100000003,4380722.300000001,4380722.300000001,0,1000000.0,1500000.0,1500000.0,0.0,0.4115153475873682,0.0,4380722.300000001,3942650.0700000008,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,2911.0,2895.0,1054043.0,1051274.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,64.28828156582848,60.0,40.0,0,60,,0.8,0.2,0.4115153475873682,-1.0,0,0,0,0,,313,313,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,14227502.0,14820933.0,0,2714.0,2911.0,0.0725865880619012,1,0,1.0,volume_not_expanding,141935.40252,141935.40252,2911.0,,2911.0,2885.0,26.0,10,260.0,81380.0,0.12,3493.2,1093371.6,1093371.6,313,1,MA.CZCE,0.25,1095180.5750000002,0.0,313,500,313,0,1.0,0.0,313,313,545,1128,877,313,313,0,3942650.0700000008,3942650.0700000008,313,313,313,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.4115153475873682,7444072.300000001,0,1.0,0.0,60,0.6,0,1,0.0,0.4115153475873682,1,1.0,0,0,0.0,0.0,13,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
228,2022-06-21 00:00:00+08:00,2022-06-21,fu.SHFE,fu2209.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,4562262.300000001,0.0,4106036.0700000008,3193583.6100000003,4562262.300000001,4562262.300000001,0,1000000.0,1500000.0,1500000.0,0.0,0.3871281583334433,0.0,4562262.300000001,4106036.0700000008,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3912.0,3846.0,386791.0,346737.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,39.136952892883286,60.0,40.0,0,60,,0.8,0.2,0.3871281583334433,-1.0,0,0,0,0,,194,194,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,7569564.0,6243401.0,0,4329.0,3912.0,-0.0963270963270963,1,0,1.0,volume_not_expanding,73908.64926,73908.64926,3912.0,,3912.0,3945.0,33.0,10,330.0,64020.0,0.15,5868.0,1138392.0,1138392.0,194,1,fu.SHFE,0.25,1140565.5750000002,0.0,194,223,194,0,1.0,0.0,194,194,223,699,544,194,194,0,4106036.0700000008,4106036.0700000008,194,194,194,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.3871281583334433,7444072.300000001,0,1.0,0.0,60,0.6,0,1,0.0,0.3871281583334433,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
229,2022-07-05 00:00:00+08:00,2022-07-05,fu.SHFE,fu2209.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,4897882.300000001,0.0,4408094.070000001,3428517.6100000003,4897882.300000001,4897882.300000001,0,1000000.0,1500000.0,1500000.0,0.0,0.3420426209455273,0.0,4897882.300000001,4408094.070000001,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3507.0,3675.0,290886.0,303285.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,20.461180416994907,60.0,40.0,0,60,,0.8,0.2,0.3420426209455273,-1.0,0,0,0,0,,113,113,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,6829465.0,7569564.0,0,4250.0,3507.0,-0.1748235294117647,1,0,1.0,volume_not_expanding,79345.69326000001,79345.69326000001,3507.0,,3507.0,3577.14,70.13999999999987,10,701.3999999999987,79258.19999999985,0.15,5260.5,594436.5,594436.5,113,1,fu.SHFE,0.25,1224470.5750000002,0.0,232,113,113,0,1.0,0.0,113,113,113,837,651,113,113,0,4408094.070000001,4408094.070000001,113,113,113,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.3420426209455273,7444072.300000001,0,1.0,0.0,60,0.6,0,1,0.0,0.3420426209455273,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
230,2022-07-05 00:00:00+08:00,2022-07-05,jm.DCE,jm2209.DCE,short,short_case1a,base,flat_entry,regular,risk_budget,4897882.300000001,0.0,4408094.070000001,3428517.6100000003,4897882.300000001,4897882.300000001,0,1000000.0,1500000.0,1500000.0,0.0,0.3420426209455273,0.0,4897882.300000001,4408094.070000001,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2262.0,2207.5,48738.0,46438.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,36.42982714176325,60.0,40.0,0,60,,0.8,0.2,0.3420426209455273,-1.0,0,0,0,0,,29,29,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,777254.0,611076.0,0,2567.0,2262.0,-0.1188157382158161,1,0,1.0,volume_not_expanding,79345.69326000001,79345.69326000001,2262.0,,2262.0,2307.24,45.24000000000024,60,2714.400000000014,78717.60000000041,0.2,27144.0,787176.0,787176.0,29,1,jm.DCE,0.25,1224470.5750000002,0.0,45,29,29,0,1.0,0.0,29,29,29,162,126,29,29,0,4408094.070000001,3813657.570000001,29,29,29,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.3420426209455273,7444072.300000001,0,1.0,0.0,60,0.6,0,1,0.0,0.3420426209455273,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
231,2022-07-06 00:00:00+08:00,2022-07-06,hc.SHFE,hc2210.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,5266342.300000001,1347669.0,4739708.070000001,3686439.61,5266342.300000001,5266342.300000001,0,1000000.0,1500000.0,1500000.0,0.2559022796524259,0.2925455197419294,0.0,3918673.3000000007,3392039.070000001,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,4238.0,4262.0,796865.0,788632.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,37.50595267023395,60.0,40.0,0,60,,0.8,0.2,0.2925455197419294,-1.0,0,0,0,0,,310,310,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,5260914.0,5567074.0,0,4609.0,4238.0,-0.0804946843133,1,0,1.0,volume_not_expanding,122113.40652000003,122113.40652000003,4238.0,,4238.0,4243.0,5.0,10,50.0,10650.0,0.1,4238.0,902694.0,2250363.0,213,1,hc.SHFE,0.25,1316585.5750000002,0.0,310,500,310,0,1.0,0.0,310,310,2442,800,869,213,310,0,4739708.070000001,2670389.070000001,213,213,213,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.2925455197419294,7444072.300000001,0,1.0,0.0,60,0.6,0,1,0.0,0.2925455197419294,1,0.6879654514649642,2,2,0.6960106303184725,0.5124233551029664,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
232,2022-07-06 00:00:00+08:00,2022-07-06,rb.SHFE,rb2210.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,5266342.300000001,1347669.0,4739708.070000001,3686439.61,5266342.300000001,5266342.300000001,0,1000000.0,1500000.0,1500000.0,0.2559022796524259,0.2925455197419294,0.0,3918673.3000000007,3392039.070000001,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,4245.0,4238.0,1945403.0,1935596.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,43.26038862007909,60.0,40.0,0,60,,0.8,0.2,0.2925455197419294,-1.0,0,0,0,0,,310,310,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,20995826.0,20808968.0,0,4468.0,4245.0,-0.0499104744852283,1,0,1.0,volume_not_expanding,61056.70326000002,61056.70326000002,4245.0,,4245.0,4247.0,2.0,10,20.0,3400.0,0.1,4245.0,721650.0,2069319.0,170,1,rb.SHFE,0.25,1316585.5750000002,0.0,310,500,310,0,1.0,0.0,310,310,3052,799,868,170,310,0,4739708.070000001,3392039.070000001,170,170,170,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.2925455197419294,7444072.300000001,0,1.0,0.0,60,0.6,0,1,0.0,0.2925455197419294,1,0.5515506490438921,2,2,0.7379844156788025,0.5296046963452381,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
233,2022-08-19 00:00:00+08:00,2022-08-19,SM.CZCE,SM209.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,7338202.300000001,0.0,6604382.070000001,5136741.61,7338202.300000001,7338202.300000001,0,1000000.0,1500000.0,1500000.0,0.0,0.1845855062258202,0.1027632918278649,7338202.300000001,6604382.070000001,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,7022.0,7116.0,100059.0,97290.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,23.2240552262539,60.0,40.0,0,60,,0.8,0.2,0.1845855062258202,-1.0,0,0,0,0,,354,354,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,998267.0,1268435.0,0,7798.0,7022.0,-0.0995126955629648,1,0,1.0,volume_not_expanding,237757.75452,237757.75452,7022.0,,7022.0,7156.0,134.0,5,670.0,237180.0,0.12,4213.2,1491472.8,1491472.8,354,1,SM.CZCE,0.25,1834550.575,0.0,435,354,354,0,1.0,0.0,354,354,354,1567,1219,354,354,0,6604382.070000001,6604382.070000001,354,354,354,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1845855062258202,8999352.3,0,1.0,0.0,60,0.6,0,1,0.0,0.1845855062258202,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
234,2022-08-24 00:00:00+08:00,2022-08-24,AP.CZCE,AP210.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,7235542.300000001,0.0,6511988.070000001,5064879.61,7235542.300000001,7235542.300000001,0,1000000.0,1500000.0,1500000.0,0.0,0.1959929938513464,0.0267133743243574,7235542.300000001,6511988.070000001,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,9113.0,9151.0,128496.0,122027.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,64.08088917497174,60.0,40.0,0,60,,0.8,0.2,0.1959929938513464,-1.0,0,0,0,0,,165,165,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,1129966.0,1167146.0,0,8526.0,9113.0,0.0688482289467511,1,0,1.0,volume_not_expanding,117215.78526000002,117215.78526000002,9113.0,,9113.0,9064.0,49.0,10,490.0,80850.0,0.12,10935.6,1804374.0,1804374.0,165,1,AP.CZCE,0.25,1808885.575,0.0,165,239,165,0,1.0,0.0,165,165,239,595,463,165,165,0,6511988.070000001,6511988.070000001,165,165,165,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1959929938513464,8999352.3,0,1.0,0.0,60,0.6,0,1,0.0,0.1959929938513464,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
235,2022-08-31 00:00:00+08:00,2022-08-31,SA.CZCE,SA301.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,7207492.300000001,0.0,6486743.070000001,5045244.61,7207492.300000001,7207492.300000001,0,1000000.0,1500000.0,1500000.0,0.0,0.1991098848302671,0.0059341011315524,7207492.300000001,6486743.070000001,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,2367.0,2338.0,492649.0,492126.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,52.30050684884581,60.0,40.0,0,60,,0.8,0.2,0.1991098848302671,-1.0,0,0,0,0,,284,284,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,12812104.0,11351385.0,0,2274.0,2367.0,0.0408970976253297,1,0,1.0,volume_not_expanding,233522.75052000003,233522.75052000003,2367.0,,2367.0,2326.0,41.0,20,820.0,232880.0,0.12,5680.8,1613347.2,1613347.2,284,1,SA.CZCE,0.25,1801873.075,0.0,317,284,284,0,1.0,0.0,284,284,284,1141,888,284,284,0,6486743.070000001,6486743.070000001,284,284,284,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1991098848302671,8999352.3,0,1.0,0.0,60,0.6,0,1,0.0,0.1991098848302671,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
236,2022-09-20 00:00:00+08:00,2022-09-20,hc.SHFE,hc2301.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,6690612.300000001,0.0,6021551.070000001,4683428.61,6690612.300000001,6690612.300000001,0,1000000.0,1500000.0,1500000.0,0.0,0.2565451293644766,0.0,6690612.300000001,6021551.070000001,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,3704.0,3750.0,731395.0,726954.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,29.765807386512872,60.0,40.0,0,60,,0.8,0.2,0.2565451293644766,-1.0,0,0,0,0,,338,338,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,3910681.0,2928582.0,0,4008.0,3704.0,-0.0758483033932135,1,0,1.0,volume_not_expanding,216775.83852,216775.83852,3704.0,,3704.0,3768.0,64.0,10,640.0,216320.0,0.1,3704.0,1251952.0,1251952.0,338,1,hc.SHFE,0.25,1672653.0750000002,0.0,451,338,338,0,1.0,0.0,338,338,338,1625,1264,338,338,0,6021551.070000001,6021551.070000001,338,338,338,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.2565451293644766,8999352.3,0,1.0,0.0,60,0.6,0,1,0.0,0.2565451293644766,1,1.0,0,0,0.0,0.0,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
237,2022-10-27 00:00:00+08:00,2022-10-27,cu.SHFE,cu2212.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,6474292.300000001,0.0,5826863.070000001,4532004.61,6474292.300000001,6474292.300000001,0,1000000.0,1500000.0,1500000.0,0.0,0.2805824148033409,0.0,6474292.300000001,5826863.070000001,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,63450.0,62750.0,185041.0,180053.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,72.49467599301792,60.0,40.0,0,60,,0.8,0.2,0.2805824148033409,-1.0,0,0,0,0,,42,42,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,734918.0,370124.0,0,59880.0,63450.0,0.0596192384769538,1,0,1.0,volume_not_expanding,209767.07052000004,209767.07052000004,63450.0,,63450.0,63140.0,310.0,5,1550.0,65100.0,0.12,38070.0,1598940.0,1598940.0,42,1,cu.SHFE,0.25,1618573.0750000002,0.0,42,119,42,0,1.0,0.0,42,42,135,153,119,42,42,0,5826863.070000001,5826863.070000001,42,42,42,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.2805824148033409,8999352.3,0,1.0,0.0,60,0.6,0,1,0.0,0.2805824148033409,1,1.0,0,0,0.0,0.0,4,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
238,2022-11-07 00:00:00+08:00,2022-11-07,OI.CZCE,OI301.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,6367192.300000001,0.0,5730473.070000001,4457034.61,6367192.300000001,6367192.300000001,0,1000000.0,1500000.0,1500000.0,0.0,0.2924832712683111,0.0,6367192.300000001,5730473.070000001,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,11580.0,11531.0,202240.0,176631.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,72.61272698408217,60.0,40.0,0,60,,0.8,0.2,0.2924832712683111,-1.0,0,0,0,0,,114,114,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,5513153.0,4111418.0,0,10269.0,11580.0,0.1276657902424773,1,0,1.0,volume_not_expanding,206297.03052000003,206297.03052000003,11580.0,,11580.0,11477.0,103.0,10,1030.0,117420.0,0.12,13896.0,1584144.0,1584144.0,114,1,OI.CZCE,0.25,1591798.0750000002,0.0,114,200,114,0,1.0,0.0,114,114,200,412,320,114,114,0,5730473.070000001,5730473.070000001,114,114,114,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.2924832712683111,8999352.3,0,1.0,0.0,60,0.6,0,1,0.0,0.2924832712683111,1,1.0,0,0,0.0,0.0,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
