diagnostic_index,datetime,date,contract_vt_symbol,product_vt_symbol,direction,entry_context,long_signal_range_atr_enabled,long_signal_range_lookback,long_signal_range_atr_period,long_signal_range_atr_multiplier,long_signal_range_atr_entry_context,long_signal_range_atr_direction,long_signal_range_high,long_signal_range_low,long_signal_range_value,long_signal_range_prior_atr,long_signal_range_atr_threshold,long_signal_range_atr_condition_met,long_signal_range_atr_reason,long_signal_range_atr_blocked,long_signal_range_atr_selected_volume_before,long_signal_range_atr_selected_volume_after,profile,start_month,variant,account_capital,c3_capital,experiment_arm
590,2023-11-07 00:00:00+08:00,2023-11-07,lh2401.DCE,lh.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,6,6,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
591,2023-11-09 00:00:00+08:00,2023-11-09,jm2401.DCE,jm.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1987.0,1761.0,226.0,61.1,183.3,1,range_strictly_above_threshold,1,12,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
592,2023-11-10 00:00:00+08:00,2023-11-10,si2401.GFEX,si.GFEX,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,31,31,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
593,2023-11-13 00:00:00+08:00,2023-11-13,sp2401.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,43,43,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
594,2023-11-14 00:00:00+08:00,2023-11-14,SA401.CZCE,SA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2228.0,1711.0,517.0,116.6,349.79999999999995,1,range_strictly_above_threshold,1,35,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
595,2023-11-17 00:00:00+08:00,2023-11-17,fu2401.SHFE,fu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,55,55,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
596,2023-11-20 00:00:00+08:00,2023-11-20,FG401.CZCE,FG.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1779.0,1656.0,123.0,41.6,124.80000000000001,0,range_not_above_threshold,0,24,24,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
597,2023-11-20 00:00:00+08:00,2023-11-20,sp2401.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,14,14,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
598,2023-11-21 00:00:00+08:00,2023-11-21,CF401.CZCE,CF.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,22,22,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
599,2023-11-23 00:00:00+08:00,2023-11-23,sp2401.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,45,45,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
600,2023-11-24 00:00:00+08:00,2023-11-24,lh2401.DCE,lh.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,3,3,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
601,2023-11-27 00:00:00+08:00,2023-11-27,ru2401.SHFE,ru.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,13,13,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
602,2023-11-29 00:00:00+08:00,2023-11-29,OI401.CZCE,OI.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,13,13,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
603,2023-12-01 00:00:00+08:00,2023-12-01,si2401.GFEX,si.GFEX,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,29,29,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
604,2023-12-04 00:00:00+08:00,2023-12-04,au2402.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,486.48,463.82,22.660000000000025,3.5199999999999934,10.559999999999981,1,range_strictly_above_threshold,1,4,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
605,2023-12-06 00:00:00+08:00,2023-12-06,AP405.CZCE,AP.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,26,26,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
606,2023-12-07 00:00:00+08:00,2023-12-07,fu2401.SHFE,fu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,40,40,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
607,2023-12-08 00:00:00+08:00,2023-12-08,hc2405.SHFE,hc.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,4171.0,3951.0,220.0,61.8,185.39999999999998,1,range_strictly_above_threshold,1,55,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
608,2023-12-12 00:00:00+08:00,2023-12-12,rb2405.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,4076.0,3874.0,202.0,64.0,192.0,1,range_strictly_above_threshold,1,47,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
609,2023-12-25 00:00:00+08:00,2023-12-25,hc2405.SHFE,hc.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,4157.0,4000.0,157.0,46.0,138.0,1,range_strictly_above_threshold,1,59,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
610,2023-12-29 00:00:00+08:00,2023-12-29,lh2403.DCE,lh.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,9,9,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
611,2024-01-04 00:00:00+08:00,2024-01-04,jm2405.DCE,jm.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,10,10,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
612,2024-01-08 00:00:00+08:00,2024-01-08,SM403.CZCE,SM.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,64,64,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
613,2024-01-10 00:00:00+08:00,2024-01-10,AP405.CZCE,AP.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,25,25,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
614,2024-01-10 00:00:00+08:00,2024-01-10,MA405.CZCE,MA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,34,34,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
615,2024-01-11 00:00:00+08:00,2024-01-11,fu2403.SHFE,fu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,26,26,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
616,2024-01-12 00:00:00+08:00,2024-01-12,SA405.CZCE,SA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,37,37,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
617,2024-01-18 00:00:00+08:00,2024-01-18,CF405.CZCE,CF.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,15900.0,15315.0,585.0,164.0,492.0,1,range_strictly_above_threshold,1,8,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
618,2024-01-19 00:00:00+08:00,2024-01-19,si2403.GFEX,si.GFEX,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,30,30,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
619,2024-01-25 00:00:00+08:00,2024-01-25,SH405.CZCE,SH.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2858.0,2673.0,185.0,62.6,187.8,0,range_not_above_threshold,0,24,24,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
620,2024-01-30 00:00:00+08:00,2024-01-30,jm2405.DCE,jm.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,7,7,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
621,2024-01-31 00:00:00+08:00,2024-01-31,ru2405.SHFE,ru.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,15,15,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
622,2024-01-31 00:00:00+08:00,2024-01-31,sp2405.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,32,32,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
623,2024-02-01 00:00:00+08:00,2024-02-01,OI405.CZCE,OI.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,26,26,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
624,2024-02-01 00:00:00+08:00,2024-02-01,lc2407.GFEX,lc.GFEX,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,20,20,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
625,2024-02-05 00:00:00+08:00,2024-02-05,SH405.CZCE,SH.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,25,25,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
626,2024-02-05 00:00:00+08:00,2024-02-05,SM405.CZCE,SM.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,67,67,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
627,2024-02-06 00:00:00+08:00,2024-02-06,au2404.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,485.18,476.32,8.860000000000014,2.9480000000000133,8.84400000000004,1,range_strictly_above_threshold,1,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
628,2024-02-07 00:00:00+08:00,2024-02-07,MA405.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2533.0,2420.0,113.0,35.4,106.19999999999999,1,range_strictly_above_threshold,1,27,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
629,2024-02-08 00:00:00+08:00,2024-02-08,lh2403.DCE,lh.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,9,9,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
630,2024-02-19 00:00:00+08:00,2024-02-19,SA405.CZCE,SA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,29,29,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
631,2024-02-20 00:00:00+08:00,2024-02-20,FG405.CZCE,FG.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,59,59,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
632,2024-02-21 00:00:00+08:00,2024-02-21,fu2405.SHFE,fu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3174.0,2971.0,203.0,48.8,146.39999999999998,1,range_strictly_above_threshold,1,51,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
633,2024-02-22 00:00:00+08:00,2024-02-22,cu2404.SHFE,cu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,70060.0,67680.0,2380.0,536.0,1608.0,1,range_strictly_above_threshold,1,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
634,2024-03-04 00:00:00+08:00,2024-03-04,au2404.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,490.86,478.52,12.340000000000032,1.9799999999999955,5.939999999999987,1,range_strictly_above_threshold,1,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
635,2024-03-04 00:00:00+08:00,2024-03-04,fu2405.SHFE,fu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3196.0,3051.0,145.0,47.0,141.0,1,range_strictly_above_threshold,1,50,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
636,2024-03-05 00:00:00+08:00,2024-03-05,rb2405.SHFE,rb.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,64,64,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
637,2024-03-07 00:00:00+08:00,2024-03-07,cu2404.SHFE,cu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,69580.0,68580.0,1000.0,362.0,1086.0,0,range_not_above_threshold,0,5,5,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
638,2024-03-12 00:00:00+08:00,2024-03-12,lc2407.GFEX,lc.GFEX,long,flat_entry,1,10,5,3.0,flat_entry,long,125000.0,107150.0,17850.0,5320.0,15960.0,1,range_strictly_above_threshold,1,12,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
639,2024-03-13 00:00:00+08:00,2024-03-13,lh2405.DCE,lh.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,15340.0,14605.0,735.0,221.0,663.0,1,range_strictly_above_threshold,1,8,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
640,2024-03-14 00:00:00+08:00,2024-03-14,OI405.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,8266.0,7795.0,471.0,99.6,298.79999999999995,1,range_strictly_above_threshold,1,24,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
641,2024-03-14 00:00:00+08:00,2024-03-14,lc2407.GFEX,lc.GFEX,long,flat_entry,1,10,5,3.0,flat_entry,long,125000.0,109400.0,15600.0,4060.0,12180.0,1,range_strictly_above_threshold,0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
642,2024-03-18 00:00:00+08:00,2024-03-18,MA405.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2578.0,2475.0,103.0,44.6,133.8,0,range_not_above_threshold,0,77,77,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
643,2024-03-25 00:00:00+08:00,2024-03-25,SH405.CZCE,SH.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,20,20,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
644,2024-03-28 00:00:00+08:00,2024-03-28,jm2405.DCE,jm.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,13,13,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
645,2024-03-29 00:00:00+08:00,2024-03-29,hc2405.SHFE,hc.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,26,26,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
646,2024-04-02 00:00:00+08:00,2024-04-02,cu2405.SHFE,cu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,73530.0,71640.0,1890.0,712.0,2136.0,0,range_not_above_threshold,0,6,6,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
647,2024-04-03 00:00:00+08:00,2024-04-03,lh2409.DCE,lh.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,18265.0,17325.0,940.0,278.0,834.0,1,range_strictly_above_threshold,1,4,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
648,2024-04-16 00:00:00+08:00,2024-04-16,MA409.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2536.0,2416.0,120.0,33.2,99.60000000000001,1,range_strictly_above_threshold,1,94,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
649,2024-04-17 00:00:00+08:00,2024-04-17,si2406.GFEX,si.GFEX,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,31,31,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
650,2024-04-22 00:00:00+08:00,2024-04-22,CF409.CZCE,CF.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,30,30,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
651,2024-04-23 00:00:00+08:00,2024-04-23,SM409.CZCE,SM.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,6778.0,6258.0,520.0,102.8,308.4,1,range_strictly_above_threshold,1,71,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
652,2024-04-25 00:00:00+08:00,2024-04-25,CF409.CZCE,CF.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,29,29,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
653,2024-04-29 00:00:00+08:00,2024-04-29,CF409.CZCE,CF.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,29,29,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
654,2024-05-06 00:00:00+08:00,2024-05-06,FG409.CZCE,FG.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1606.0,1465.0,141.0,49.6,148.8,0,range_not_above_threshold,0,28,28,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
655,2024-05-06 00:00:00+08:00,2024-05-06,OI409.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,8606.0,7912.0,694.0,180.6,541.8,1,range_strictly_above_threshold,1,19,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
656,2024-05-07 00:00:00+08:00,2024-05-07,MA409.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2620.0,2486.0,134.0,29.6,88.80000000000001,1,range_strictly_above_threshold,1,91,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
657,2024-05-17 00:00:00+08:00,2024-05-17,cu2407.SHFE,cu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,84500.0,79530.0,4970.0,1414.0,4242.0,1,range_strictly_above_threshold,1,4,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
658,2024-05-20 00:00:00+08:00,2024-05-20,SA409.CZCE,SA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2392.0,2091.0,301.0,83.2,249.60000000000002,1,range_strictly_above_threshold,1,37,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
659,2024-05-20 00:00:00+08:00,2024-05-20,au2408.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,582.44,547.1,35.34000000000003,5.503999999999996,16.511999999999986,1,range_strictly_above_threshold,1,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
660,2024-05-21 00:00:00+08:00,2024-05-21,FG409.CZCE,FG.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,1682.0,1552.0,130.0,39.2,117.60000000000001,1,range_strictly_above_threshold,1,36,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
661,2024-05-21 00:00:00+08:00,2024-05-21,rb2410.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,3759.0,3607.0,152.0,57.2,171.60000000000002,0,range_not_above_threshold,0,74,74,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
662,2024-05-22 00:00:00+08:00,2024-05-22,SM409.CZCE,SM.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,9192.0,8110.0,1082.0,496.8,1490.4,0,range_not_above_threshold,0,24,24,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
663,2024-05-27 00:00:00+08:00,2024-05-27,si2407.GFEX,si.GFEX,long,flat_entry,1,10,5,3.0,flat_entry,long,12985.0,11660.0,1325.0,348.0,1044.0,1,range_strictly_above_threshold,1,24,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
664,2024-05-29 00:00:00+08:00,2024-05-29,OI409.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,9061.0,8675.0,386.0,174.8,524.4000000000001,0,range_not_above_threshold,0,9,9,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
665,2024-05-30 00:00:00+08:00,2024-05-30,lc2407.GFEX,lc.GFEX,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,9,9,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
666,2024-06-04 00:00:00+08:00,2024-06-04,AP410.CZCE,AP.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,33,33,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
667,2024-06-07 00:00:00+08:00,2024-06-07,ru2409.SHFE,ru.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,16070.0,14850.0,1220.0,420.0,1260.0,0,range_not_above_threshold,0,10,10,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
668,2024-06-20 00:00:00+08:00,2024-06-20,SH409.CZCE,SH.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,27,27,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
669,2024-06-21 00:00:00+08:00,2024-06-21,MA409.CZCE,MA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,44,44,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
670,2024-06-21 00:00:00+08:00,2024-06-21,OI409.CZCE,OI.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,11,11,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
