variant,label,profile,window_name,window_label,window_group,analysis_start,analysis_end,account_capital,c3_capital,risk_multiplier,trading_days,end_equity,total_return_pct,cagr_pct,max_dd_pct,ulcer_pct,sharpe,min_equity,max_broker10_margin_to_equity_pct,p95_broker10_margin_to_equity_pct,days_over_100pct,days_over_90pct,days_equity_below_zero,total_slippage,total_trade_count,nonzero_daily_win_rate_pct,forced_margin_deleverage_count,forced_margin_deleverage_closed_volume,dd30_pass,dd40_pass,broker10_100_pass,account_survival_pass,deployable_pass,source_name,rebased_end_equity,rebased_total_return_pct,rebased_cagr_pct,rebased_max_dd_pct,rebased_sharpe,rebased_min_equity,max_broker10_margin_to_rebased_equity_pct,p95_broker10_margin_to_rebased_equity_pct,nav_end,oi_mode,am_label,declared_am_size,note,requested_start_month,start_month,start_year,start_month_num,positive_return,mature_63d,mature_126d,mature_252d,dd40_fail,dd50_fail,arm,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm
stage008_F_roll_2y_2024_06_near_complete,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_2y_2024_06_near_complete,roll_2y_2024_06_near_complete,2024-06-01 independent start to 2026-05-29,rolling_2y,2024-06-03,2026-05-29,150000.0,150000.0,0.4,482,228927.80000000005,52.618533333333374,23.737141564822963,-23.4007996846314,12.244740135187243,0.8254963464955971,141365.0,63.4296375133037,47.28040244203826,0,0,0,11580.0,128.0,49.787234042553195,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,228927.80000000005,52.618533333333374,23.737141564822963,-23.4007996846314,0.8254963464955971,141365.0,63.4296375133037,47.28040244203826,1.5261853333333337,,,,,2024-06,2024-06,2024,6,1,1,1,1,0,0,stage008_F_roll_2y_2024_06_near_complete,roll_2y_2024_06_near_complete,2,2024-06-01,2026-05-29,0,1,F
stage008_A_roll_3y_2018_01,A: Official C9/150k,stage008_A_roll_3y_2018_01,roll_3y_2018_01,2018-01-01 independent start to 2020-12-31,rolling_3y,2018-01-02,2020-12-31,150000.0,150000.0,0.4,730,546707.7000000002,264.47180000000014,54.0000267173268,-27.777239819537925,9.608026372588142,1.4652385654029974,115585.20000000004,88.12254263797477,64.26513738853488,0,0,0,44080.0,309.0,53.827160493827165,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,546707.7000000002,264.47180000000014,54.0000267173268,-27.777239819537925,1.4652385654029974,115585.20000000004,88.12254263797477,64.26513738853488,3.6447180000000015,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage008_A_roll_3y_2018_01,roll_3y_2018_01,3,2018-01-01,2020-12-31,1,0,A
stage008_C_roll_3y_2018_01,C: Official + rollover continuation,stage008_C_roll_3y_2018_01,roll_3y_2018_01,2018-01-01 independent start to 2020-12-31,rolling_3y,2018-01-02,2020-12-31,150000.0,150000.0,0.4,730,558057.2000000002,272.03813333333346,55.06010105179588,-26.27886162179818,8.364077928021693,1.4577579431259045,128689.99999999997,94.55157822698494,62.66066026742939,0,1,0,43260.0,319.0,52.930402930402934,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,558057.2000000002,272.03813333333346,55.06010105179588,-26.27886162179818,1.4577579431259045,128689.99999999997,94.55157822698494,62.66066026742939,3.7203813333333344,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage008_C_roll_3y_2018_01,roll_3y_2018_01,3,2018-01-01,2020-12-31,1,0,C
stage008_D_roll_3y_2018_01,D: C + directional 30D risk x1.2,stage008_D_roll_3y_2018_01,roll_3y_2018_01,2018-01-01 independent start to 2020-12-31,rolling_3y,2018-01-02,2020-12-31,150000.0,150000.0,0.4,730,727498.4,384.9989333333333,69.41267735571468,-27.74439095834915,9.195025845020012,1.5835124463775816,128474.99999999997,93.77850298860538,68.36508265780512,0,1,0,62810.0,321.0,53.11355311355312,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,727498.4,384.9989333333333,69.41267735571468,-27.74439095834915,1.5835124463775816,128474.99999999997,93.77850298860538,68.36508265780512,4.849989333333333,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage008_D_roll_3y_2018_01,roll_3y_2018_01,3,2018-01-01,2020-12-31,1,0,D
stage008_F_roll_3y_2018_01,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_3y_2018_01,roll_3y_2018_01,2018-01-01 independent start to 2020-12-31,rolling_3y,2018-01-02,2020-12-31,150000.0,150000.0,0.4,730,685192.5000000002,356.79500000000013,66.05764893213524,-27.5396556286002,9.116825224483678,1.5555068229422986,128644.50000000006,94.77690285873479,65.0036862744916,0,1,0,57820.0,323.0,53.93053016453382,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,685192.5000000002,356.79500000000013,66.05764893213524,-27.5396556286002,1.5555068229422986,128644.50000000006,94.77690285873479,65.0036862744916,4.5679500000000015,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,stage008_F_roll_3y_2018_01,roll_3y_2018_01,3,2018-01-01,2020-12-31,1,0,F
stage008_A_roll_3y_2018_06,A: Official C9/150k,stage008_A_roll_3y_2018_06,roll_3y_2018_06,2018-06-01 independent start to 2021-05-31,rolling_3y,2018-06-01,2021-05-31,150000.0,150000.0,0.4,728,2233790.9000000004,1389.1939333333335,146.17930986922954,-27.285381748915206,9.144301984006734,2.2925332479915865,127688.80000000006,88.52281890912414,66.80776690700304,0,0,0,70400.0,331.0,55.36105032822757,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,2233790.9000000004,1389.1939333333335,146.17930986922954,-27.285381748915206,2.2925332479915865,127688.80000000006,88.52281890912414,66.80776690700304,14.891939333333335,,,,,2018-06,2018-06,2018,6,1,1,1,1,0,0,stage008_A_roll_3y_2018_06,roll_3y_2018_06,3,2018-06-01,2021-05-31,1,0,A
stage008_C_roll_3y_2018_06,C: Official + rollover continuation,stage008_C_roll_3y_2018_06,roll_3y_2018_06,2018-06-01 independent start to 2021-05-31,rolling_3y,2018-06-01,2021-05-31,150000.0,150000.0,0.4,728,2331632.0,1454.4213333333335,149.7247749002129,-27.268154085837704,8.376599981024812,2.2976477746991493,141399.50000000006,87.16598526155205,65.7555243913688,0,0,0,75650.0,340.0,55.27638190954774,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,2331632.0,1454.4213333333335,149.7247749002129,-27.268154085837704,2.2976477746991493,141399.50000000006,87.16598526155205,65.7555243913688,15.544213333333333,,,,,2018-06,2018-06,2018,6,1,1,1,1,0,0,stage008_C_roll_3y_2018_06,roll_3y_2018_06,3,2018-06-01,2021-05-31,1,0,C
stage008_D_roll_3y_2018_06,D: C + directional 30D risk x1.2,stage008_D_roll_3y_2018_06,roll_3y_2018_06,2018-06-01 independent start to 2021-05-31,rolling_3y,2018-06-01,2021-05-31,150000.0,150000.0,0.4,728,2084657.1000000006,1289.7714000000003,140.5703329987292,-26.54883769904963,8.486169364433495,2.2021525391783885,142583.80000000002,89.66933697786973,64.34888907951176,0,0,0,72770.0,350.0,55.18394648829431,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,2084657.1000000006,1289.7714000000003,140.5703329987292,-26.54883769904963,2.2021525391783885,142583.80000000002,89.66933697786973,64.34888907951176,13.897714000000004,,,,,2018-06,2018-06,2018,6,1,1,1,1,0,0,stage008_D_roll_3y_2018_06,roll_3y_2018_06,3,2018-06-01,2021-05-31,1,0,D
stage008_F_roll_3y_2018_06,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_3y_2018_06,roll_3y_2018_06,2018-06-01 independent start to 2021-05-31,rolling_3y,2018-06-01,2021-05-31,150000.0,150000.0,0.4,728,2071585.4000000004,1281.0569333333335,140.066106964536,-26.88717003752268,8.63888948928144,2.184403139788156,143276.70000000007,91.17430224366743,63.17091619205763,0,1,0,70670.0,338.0,55.51839464882943,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,2071585.4000000004,1281.0569333333335,140.066106964536,-26.88717003752268,2.184403139788156,143276.70000000007,91.17430224366743,63.17091619205763,13.810569333333335,,,,,2018-06,2018-06,2018,6,1,1,1,1,0,0,stage008_F_roll_3y_2018_06,roll_3y_2018_06,3,2018-06-01,2021-05-31,1,0,F
stage008_A_roll_3y_2019_01,A: Official C9/150k,stage008_A_roll_3y_2019_01,roll_3y_2019_01,2019-01-01 independent start to 2021-12-31,rolling_3y,2019-01-02,2021-12-31,150000.0,150000.0,0.4,730,4400011.200000001,2833.3408000000004,208.96071072546988,-31.049246740114057,12.031022405021872,2.3971918936575083,123044.80000000002,96.62953506079461,65.24038392857605,0,1,0,166040.0,382.0,57.38636363636363,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,4400011.200000001,2833.3408000000004,208.96071072546988,-31.049246740114057,2.3971918936575083,123044.80000000002,96.62953506079461,65.24038392857605,29.333408000000006,,,,,2019-01,2019-01,2019,1,1,1,1,1,0,0,stage008_A_roll_3y_2019_01,roll_3y_2019_01,3,2019-01-01,2021-12-31,1,0,A
stage008_C_roll_3y_2019_01,C: Official + rollover continuation,stage008_C_roll_3y_2019_01,roll_3y_2019_01,2019-01-01 independent start to 2021-12-31,rolling_3y,2019-01-02,2021-12-31,150000.0,150000.0,0.4,730,4175006.5999999996,2683.3377333333333,203.59333167431456,-32.00849969673428,11.15295377340148,2.3757411995338,132956.90000000002,81.9497143254384,64.07294081071899,0,0,0,154420.0,389.0,56.810631229235874,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,4175006.5999999996,2683.3377333333333,203.59333167431456,-32.00849969673428,2.3757411995338,132956.90000000002,81.9497143254384,64.07294081071899,27.83337733333333,,,,,2019-01,2019-01,2019,1,1,1,1,1,0,0,stage008_C_roll_3y_2019_01,roll_3y_2019_01,3,2019-01-01,2021-12-31,1,0,C
stage008_D_roll_3y_2019_01,D: C + directional 30D risk x1.2,stage008_D_roll_3y_2019_01,roll_3y_2019_01,2019-01-01 independent start to 2021-12-31,rolling_3y,2019-01-02,2021-12-31,150000.0,150000.0,0.4,730,5426670.700000001,3517.7804666666675,231.36887684369913,-28.45121815165328,11.24057034055944,2.430921452897511,132019.10000000003,92.5510089011848,69.60876811650645,0,1,0,199650.0,394.0,57.048092868988384,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,5426670.700000001,3517.7804666666675,231.36887684369913,-28.45121815165328,2.430921452897511,132019.10000000003,92.5510089011848,69.60876811650645,36.177804666666674,,,,,2019-01,2019-01,2019,1,1,1,1,1,0,0,stage008_D_roll_3y_2019_01,roll_3y_2019_01,3,2019-01-01,2021-12-31,1,0,D
stage008_F_roll_3y_2019_01,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_3y_2019_01,roll_3y_2019_01,2019-01-01 independent start to 2021-12-31,rolling_3y,2019-01-02,2021-12-31,150000.0,150000.0,0.4,730,5019556.5,3246.371,222.8525961329917,-28.632721261532513,11.083083756735046,2.442303483174431,132019.10000000003,88.82042773217057,67.05394600195316,0,0,0,180080.0,393.0,57.048092868988384,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,5019556.5,3246.371,222.8525961329917,-28.632721261532513,2.442303483174431,132019.10000000003,88.82042773217057,67.05394600195316,33.46371,,,,,2019-01,2019-01,2019,1,1,1,1,1,0,0,stage008_F_roll_3y_2019_01,roll_3y_2019_01,3,2019-01-01,2021-12-31,1,0,F
stage008_A_roll_3y_2019_06,A: Official C9/150k,stage008_A_roll_3y_2019_06,roll_3y_2019_06,2019-06-01 independent start to 2022-05-31,rolling_3y,2019-06-03,2022-05-31,150000.0,150000.0,0.4,727,2012818.4000000004,1241.8789333333336,138.14980192866625,-42.72521237688651,14.090745658981671,1.8778424128451547,140489.0,81.17084024299955,63.185793119731755,0,0,0,162790.0,398.0,56.28318584070796,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,2012818.4000000004,1241.8789333333336,138.14980192866625,-42.72521237688651,1.8778424128451547,140489.0,81.17084024299955,63.185793119731755,13.418789333333336,,,,,2019-06,2019-06,2019,6,1,1,1,1,1,0,stage008_A_roll_3y_2019_06,roll_3y_2019_06,3,2019-06-01,2022-05-31,1,0,A
stage008_C_roll_3y_2019_06,C: Official + rollover continuation,stage008_C_roll_3y_2019_06,roll_3y_2019_06,2019-06-01 independent start to 2022-05-31,rolling_3y,2019-06-03,2022-05-31,150000.0,150000.0,0.4,727,2332094.1999999983,1454.7294666666655,150.15989280763006,-43.039550595322595,14.305428610049775,1.9236546062151387,140489.0,81.46412399750449,64.30117226204791,0,0,0,183650.0,396.0,56.12582781456954,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,2332094.1999999983,1454.7294666666655,150.15989280763006,-43.039550595322595,1.9236546062151387,140489.0,81.46412399750449,64.30117226204791,15.547294666666655,,,,,2019-06,2019-06,2019,6,1,1,1,1,1,0,stage008_C_roll_3y_2019_06,roll_3y_2019_06,3,2019-06-01,2022-05-31,1,0,C
stage008_D_roll_3y_2019_06,D: C + directional 30D risk x1.2,stage008_D_roll_3y_2019_06,roll_3y_2019_06,2019-06-01 independent start to 2022-05-31,rolling_3y,2019-06-03,2022-05-31,150000.0,150000.0,0.4,727,2526485.0000000014,1584.3233333333342,156.94315647390184,-48.063709442840455,13.467668301945379,1.937020144507273,140426.8,81.80086348209228,65.79550848378038,0,0,0,221140.0,408.0,55.223880597014926,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,2526485.0000000014,1584.3233333333342,156.94315647390184,-48.063709442840455,1.937020144507273,140426.8,81.80086348209228,65.79550848378038,16.84323333333334,,,,,2019-06,2019-06,2019,6,1,1,1,1,1,0,stage008_D_roll_3y_2019_06,roll_3y_2019_06,3,2019-06-01,2022-05-31,1,0,D
stage008_F_roll_3y_2019_06,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_3y_2019_06,roll_3y_2019_06,2019-06-01 independent start to 2022-05-31,rolling_3y,2019-06-03,2022-05-31,150000.0,150000.0,0.4,727,2863493.6000000006,1808.9957333333339,167.92248275456078,-44.922685395444674,14.51729556175827,1.9981488066915567,140426.8,87.13754797866184,68.28557850588115,0,0,0,229620.0,400.0,56.12582781456954,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,2863493.6000000006,1808.9957333333339,167.92248275456078,-44.922685395444674,1.9981488066915567,140426.8,87.13754797866184,68.28557850588115,19.089957333333338,,,,,2019-06,2019-06,2019,6,1,1,1,1,1,0,stage008_F_roll_3y_2019_06,roll_3y_2019_06,3,2019-06-01,2022-05-31,1,0,F
stage008_A_roll_3y_2020_01,A: Official C9/150k,stage008_A_roll_3y_2020_01,roll_3y_2020_01,2020-01-01 independent start to 2022-12-31,rolling_3y,2020-01-02,2022-12-30,150000.0,150000.0,0.4,728,1998338.6000000022,1232.2257333333348,137.57592168218181,-43.52175501158403,20.13643589938928,1.761875265119257,141520.0,88.33975843726401,65.21344746844683,0,0,0,162910.0,366.0,55.576559546313796,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1998338.6000000022,1232.2257333333348,137.57592168218181,-43.52175501158403,1.761875265119257,141520.0,88.33975843726401,65.21344746844683,13.322257333333347,,,,,2020-01,2020-01,2020,1,1,1,1,1,1,0,stage008_A_roll_3y_2020_01,roll_3y_2020_01,3,2020-01-01,2022-12-31,1,0,A
stage008_C_roll_3y_2020_01,C: Official + rollover continuation,stage008_C_roll_3y_2020_01,roll_3y_2020_01,2020-01-01 independent start to 2022-12-31,rolling_3y,2020-01-02,2022-12-30,150000.0,150000.0,0.4,728,2065647.400000001,1277.0982666666673,140.22057009399666,-43.489294263947976,20.26087143222532,1.7617064738132637,141520.0,89.1752905949354,66.36747375491007,0,0,0,165980.0,365.0,55.3875236294896,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,2065647.400000001,1277.0982666666673,140.22057009399666,-43.489294263947976,1.7617064738132637,141520.0,89.1752905949354,66.36747375491007,13.770982666666674,,,,,2020-01,2020-01,2020,1,1,1,1,1,1,0,stage008_C_roll_3y_2020_01,roll_3y_2020_01,3,2020-01-01,2022-12-31,1,0,C
stage008_D_roll_3y_2020_01,D: C + directional 30D risk x1.2,stage008_D_roll_3y_2020_01,roll_3y_2020_01,2020-01-01 independent start to 2022-12-31,rolling_3y,2020-01-02,2022-12-30,150000.0,150000.0,0.4,728,1803480.3000000005,1102.3202000000003,129.56860511453542,-47.42250121005156,21.20555999751786,1.6536921940400617,141520.0,93.3022941526305,68.16927602223504,0,1,0,167670.0,368.0,55.40796963946869,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1803480.3000000005,1102.3202000000003,129.56860511453542,-47.42250121005156,1.6536921940400617,141520.0,93.3022941526305,68.16927602223504,12.023202000000003,,,,,2020-01,2020-01,2020,1,1,1,1,1,1,0,stage008_D_roll_3y_2020_01,roll_3y_2020_01,3,2020-01-01,2022-12-31,1,0,D
stage008_F_roll_3y_2020_01,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_3y_2020_01,roll_3y_2020_01,2020-01-01 independent start to 2022-12-31,rolling_3y,2020-01-02,2022-12-30,150000.0,150000.0,0.4,728,2252331.6,1401.5544,147.26752797735793,-44.82611607390143,20.653999457685213,1.7933219309104904,141520.0,89.85814781003845,67.80227280697865,0,0,0,193430.0,371.0,56.28517823639775,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,2252331.6,1401.5544,147.26752797735793,-44.82611607390143,1.7933219309104904,141520.0,89.85814781003845,67.80227280697865,15.015544,,,,,2020-01,2020-01,2020,1,1,1,1,1,1,0,stage008_F_roll_3y_2020_01,roll_3y_2020_01,3,2020-01-01,2022-12-31,1,0,F
stage008_A_roll_3y_2020_06,A: Official C9/150k,stage008_A_roll_3y_2020_06,roll_3y_2020_06,2020-06-01 independent start to 2023-05-31,rolling_3y,2020-06-01,2023-05-31,150000.0,150000.0,0.4,729,1348680.2999999996,799.1201999999997,108.18423461985928,-52.19921045849911,25.090708210698658,1.554514609250017,146400.0,84.4098817843414,63.459812698654424,0,0,0,155430.0,343.0,54.43548387096774,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1348680.2999999996,799.1201999999997,108.18423461985928,-52.19921045849911,1.554514609250017,146400.0,84.4098817843414,63.459812698654424,8.991201999999998,,,,,2020-06,2020-06,2020,6,1,1,1,1,1,1,stage008_A_roll_3y_2020_06,roll_3y_2020_06,3,2020-06-01,2023-05-31,1,0,A
stage008_C_roll_3y_2020_06,C: Official + rollover continuation,stage008_C_roll_3y_2020_06,roll_3y_2020_06,2020-06-01 independent start to 2023-05-31,rolling_3y,2020-06-01,2023-05-31,150000.0,150000.0,0.4,729,1016061.7999999991,577.3745333333327,89.40261132979808,-55.749555628004984,27.690396557416584,1.3620552654066742,146400.0,92.17724236630971,65.13181796721635,0,1,0,140560.0,346.0,53.18725099601593,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1016061.7999999991,577.3745333333327,89.40261132979808,-55.749555628004984,1.3620552654066742,146400.0,92.17724236630971,65.13181796721635,6.773745333333327,,,,,2020-06,2020-06,2020,6,1,1,1,1,1,1,stage008_C_roll_3y_2020_06,roll_3y_2020_06,3,2020-06-01,2023-05-31,1,0,C
stage008_D_roll_3y_2020_06,D: C + directional 30D risk x1.2,stage008_D_roll_3y_2020_06,roll_3y_2020_06,2020-06-01 independent start to 2023-05-31,rolling_3y,2020-06-01,2023-05-31,150000.0,150000.0,0.4,729,1150653.5000000002,667.1023333333335,97.43444132835037,-62.72865333963239,28.872735797367397,1.3979546639968872,146040.0,98.48849630478914,68.07055107564325,0,1,0,189890.0,353.0,54.378818737270876,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1150653.5000000002,667.1023333333335,97.43444132835037,-62.72865333963239,1.3979546639968872,146040.0,98.48849630478914,68.07055107564325,7.671023333333335,,,,,2020-06,2020-06,2020,6,1,1,1,1,1,1,stage008_D_roll_3y_2020_06,roll_3y_2020_06,3,2020-06-01,2023-05-31,1,0,D
stage008_F_roll_3y_2020_06,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_3y_2020_06,roll_3y_2020_06,2020-06-01 independent start to 2023-05-31,rolling_3y,2020-06-01,2023-05-31,150000.0,150000.0,0.4,729,1158703.800000002,672.4692000000013,97.89454325955107,-59.7746848170988,27.5313853168832,1.437820326791185,146040.0,89.61620151710959,66.41027525214864,0,0,0,172050.0,350.0,54.34343434343434,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1158703.800000002,672.4692000000013,97.89454325955107,-59.7746848170988,1.437820326791185,146040.0,89.61620151710959,66.41027525214864,7.7246920000000125,,,,,2020-06,2020-06,2020,6,1,1,1,1,1,1,stage008_F_roll_3y_2020_06,roll_3y_2020_06,3,2020-06-01,2023-05-31,1,0,F
stage008_A_roll_3y_2021_01,A: Official C9/150k,stage008_A_roll_3y_2021_01,roll_3y_2021_01,2021-01-01 independent start to 2023-12-31,rolling_3y,2021-01-04,2023-12-29,150000.0,150000.0,0.4,727,749108.7999999997,399.4058666666665,71.49875277224685,-54.31795944572162,32.133717831149944,1.2655452828991787,150000.0,80.74608107461152,58.99921704336433,0,0,0,92660.0,297.0,50.32967032967033,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,749108.7999999997,399.4058666666665,71.49875277224685,-54.31795944572162,1.2655452828991787,150000.0,80.74608107461152,58.99921704336433,4.994058666666665,,,,,2021-01,2021-01,2021,1,1,1,1,1,1,1,stage008_A_roll_3y_2021_01,roll_3y_2021_01,3,2021-01-01,2023-12-31,1,0,A
stage008_C_roll_3y_2021_01,C: Official + rollover continuation,stage008_C_roll_3y_2021_01,roll_3y_2021_01,2021-01-01 independent start to 2023-12-31,rolling_3y,2021-01-04,2023-12-29,150000.0,150000.0,0.4,727,766418.7999999997,410.9458666666665,72.8178301260779,-54.97530222374326,32.24911349367738,1.2658953647135036,150000.0,87.07643294733593,62.21295520084556,0,0,0,97080.0,299.0,50.99778270509978,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,766418.7999999997,410.9458666666665,72.8178301260779,-54.97530222374326,1.2658953647135036,150000.0,87.07643294733593,62.21295520084556,5.109458666666665,,,,,2021-01,2021-01,2021,1,1,1,1,1,1,1,stage008_C_roll_3y_2021_01,roll_3y_2021_01,3,2021-01-01,2023-12-31,1,0,C
stage008_D_roll_3y_2021_01,D: C + directional 30D risk x1.2,stage008_D_roll_3y_2021_01,roll_3y_2021_01,2021-01-01 independent start to 2023-12-31,rolling_3y,2021-01-04,2023-12-29,150000.0,150000.0,0.4,727,1058268.4000000004,605.512266666667,92.56970495869055,-58.61471265645901,33.08827964871046,1.389465357700329,150000.0,97.9724860998365,68.22906410239743,0,5,0,138000.0,304.0,51.94805194805194,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,1058268.4000000004,605.512266666667,92.56970495869055,-58.61471265645901,1.389465357700329,150000.0,97.9724860998365,68.22906410239743,7.055122666666669,,,,,2021-01,2021-01,2021,1,1,1,1,1,1,1,stage008_D_roll_3y_2021_01,roll_3y_2021_01,3,2021-01-01,2023-12-31,1,0,D
stage008_F_roll_3y_2021_01,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_3y_2021_01,roll_3y_2021_01,2021-01-01 independent start to 2023-12-31,rolling_3y,2021-01-04,2023-12-29,150000.0,150000.0,0.4,727,801215.8000000006,434.14386666666707,75.41073760584997,-61.488129894448065,35.489222830167456,1.2788648337061916,150000.0,88.95505219133409,63.689778163643446,0,0,0,115870.0,300.0,50.33407572383074,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,801215.8000000006,434.14386666666707,75.41073760584997,-61.488129894448065,1.2788648337061916,150000.0,88.95505219133409,63.689778163643446,5.34143866666667,,,,,2021-01,2021-01,2021,1,1,1,1,1,1,1,stage008_F_roll_3y_2021_01,roll_3y_2021_01,3,2021-01-01,2023-12-31,1,0,F
stage008_A_roll_3y_2021_06,A: Official C9/150k,stage008_A_roll_3y_2021_06,roll_3y_2021_06,2021-06-01 independent start to 2024-05-31,rolling_3y,2021-06-01,2024-05-31,150000.0,150000.0,0.4,728,301295.0,100.86333333333334,26.1932263290632,-51.25291461290988,31.765487552003457,0.7932003801113481,137230.00000000003,63.70935507994731,46.13667209554802,0,0,0,21990.0,282.0,49.134199134199136,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,301295.0,100.86333333333334,26.1932263290632,-51.25291461290988,0.7932003801113481,137230.00000000003,63.70935507994731,46.13667209554802,2.0086333333333335,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,1,stage008_A_roll_3y_2021_06,roll_3y_2021_06,3,2021-06-01,2024-05-31,1,0,A
stage008_C_roll_3y_2021_06,C: Official + rollover continuation,stage008_C_roll_3y_2021_06,roll_3y_2021_06,2021-06-01 independent start to 2024-05-31,rolling_3y,2021-06-01,2024-05-31,150000.0,150000.0,0.4,728,322140.0,114.76000000000002,29.040762375754746,-52.39809168925022,30.205876820140055,0.831297818640161,137230.00000000003,68.31605816831683,50.00517919280478,0,0,0,24410.0,286.0,50.96359743040685,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,322140.0,114.76000000000002,29.040762375754746,-52.39809168925022,0.831297818640161,137230.00000000003,68.31605816831683,50.00517919280478,2.1476,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,1,stage008_C_roll_3y_2021_06,roll_3y_2021_06,3,2021-06-01,2024-05-31,1,0,C
stage008_D_roll_3y_2021_06,D: C + directional 30D risk x1.2,stage008_D_roll_3y_2021_06,roll_3y_2021_06,2021-06-01 independent start to 2024-05-31,rolling_3y,2021-06-01,2024-05-31,150000.0,150000.0,0.4,728,421907.6000000001,181.2717333333334,41.19237277192995,-54.278215413229326,31.423484059387118,1.0091608068668871,136610.00000000003,67.34640594122072,54.272874823458345,0,0,0,33440.0,296.0,52.28758169934641,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,421907.6000000001,181.2717333333334,41.19237277192995,-54.278215413229326,1.0091608068668871,136610.00000000003,67.34640594122072,54.272874823458345,2.812717333333334,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,1,stage008_D_roll_3y_2021_06,roll_3y_2021_06,3,2021-06-01,2024-05-31,1,0,D
stage008_F_roll_3y_2021_06,F: C + 30D direction and 10D volume expansion risk x1.2,stage008_F_roll_3y_2021_06,roll_3y_2021_06,2021-06-01 independent start to 2024-05-31,rolling_3y,2021-06-01,2024-05-31,150000.0,150000.0,0.4,728,362562.6000000001,141.70840000000004,34.23056680219689,-54.90448590002555,33.44015716530568,0.9041742620317004,137290.00000000003,78.61145326005803,54.50832507283043,0,0,0,30140.0,293.0,50.646551724137936,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,362562.6000000001,141.70840000000004,34.23056680219689,-54.90448590002555,0.9041742620317004,137290.00000000003,78.61145326005803,54.50832507283043,2.4170840000000005,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,1,stage008_F_roll_3y_2021_06,roll_3y_2021_06,3,2021-06-01,2024-05-31,1,0,F
