trade_id,order_id,datetime,date,time,vt_symbol,symbol,exchange,direction,offset,price,volume,signed_volume,gateway_name,exit_reason,profile,start_month,variant,account_capital,c3_capital,experiment_arm,requested_top_n,actual_ranked_count,actual_total_count
BACKTESTING.344,BACKTESTING.290.stage847_c9.3,2021-09-07 22:35:00+08:00,2021-09-07,22:35:00,OI201.CZCE,OI201,CZCE,空,平,10852.0,26.0,-26.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.345,BACKTESTING.291,2021-09-08 00:00:00+08:00,2021-09-08,00:00:00,SA201.CZCE,SA201,CZCE,多,开,2865.0,24.0,24.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.346,BACKTESTING.292,2021-09-13 00:00:00+08:00,2021-09-13,00:00:00,FG201.CZCE,FG201,CZCE,空,开,2564.0,86.0,-86.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.347,BACKTESTING.293,2021-09-13 00:00:00+08:00,2021-09-13,00:00:00,MA201.CZCE,MA201,CZCE,空,平,3025.0,118.0,-118.0,BACKTESTING,forced_margin_deleverage,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.348,BACKTESTING.294,2021-09-15 00:00:00+08:00,2021-09-15,00:00:00,SA201.CZCE,SA201,CZCE,空,平,2873.0,24.0,-24.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.349,BACKTESTING.295,2021-09-23 00:00:00+08:00,2021-09-23,00:00:00,FG201.CZCE,FG201,CZCE,多,平,2409.0,86.0,86.0,BACKTESTING,short_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.350,BACKTESTING.296,2021-09-23 00:00:00+08:00,2021-09-23,00:00:00,SM201.CZCE,SM201,CZCE,空,平,11500.0,63.0,-63.0,BACKTESTING,long_rsi_partial_exit_half,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.351,BACKTESTING.297,2021-09-24 00:00:00+08:00,2021-09-24,00:00:00,OI201.CZCE,OI201,CZCE,多,开,11165.0,61.0,61.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.352,BACKTESTING.298,2021-09-27 00:00:00+08:00,2021-09-27,00:00:00,SM201.CZCE,SM201,CZCE,空,平,11100.0,63.0,-63.0,BACKTESTING,long_base_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.353,BACKTESTING.299,2021-09-29 00:00:00+08:00,2021-09-29,00:00:00,rb2201.SHFE,rb2201,SHFE,多,开,5638.0,61.0,61.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.354,BACKTESTING.299.stage847_c9.1,2021-09-29 10:47:00+08:00,2021-09-29,10:47:00,rb2201.SHFE,rb2201,SHFE,空,平,5593.0,61.0,-61.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.355,BACKTESTING.299.stage847_c9.2,2021-09-29 13:46:00+08:00,2021-09-29,13:46:00,rb2201.SHFE,rb2201,SHFE,多,开,5638.0,61.0,61.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.356,BACKTESTING.300,2021-09-30 00:00:00+08:00,2021-09-30,00:00:00,jm2201.DCE,jm2201,DCE,多,开,3020.5,10.0,10.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.357,BACKTESTING.301,2021-10-08 00:00:00+08:00,2021-10-08,00:00:00,CF201.CZCE,CF201,CZCE,多,开,21255.0,48.0,48.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.358,BACKTESTING.302,2021-10-11 00:00:00+08:00,2021-10-11,00:00:00,CF201.CZCE,CF201,CZCE,空,平,22200.0,48.0,-48.0,BACKTESTING,long_base_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.359,BACKTESTING.303,2021-10-12 00:00:00+08:00,2021-10-12,00:00:00,AP201.CZCE,AP201,CZCE,多,开,6991.0,91.0,91.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.360,BACKTESTING.304,2021-10-13 00:00:00+08:00,2021-10-13,00:00:00,rb2201.SHFE,rb2201,SHFE,空,平,5534.0,61.0,-61.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.361,BACKTESTING.305,2021-10-15 00:00:00+08:00,2021-10-15,00:00:00,cu2111.SHFE,cu2111,SHFE,多,开,72620.0,16.0,16.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.362,BACKTESTING.306,2021-10-21 00:00:00+08:00,2021-10-21,00:00:00,cu2111.SHFE,cu2111,SHFE,空,平,73410.0,16.0,-16.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.363,BACKTESTING.307,2021-10-21 00:00:00+08:00,2021-10-21,00:00:00,jm2201.DCE,jm2201,DCE,空,平,3150.0,10.0,-10.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.364,BACKTESTING.308,2021-10-29 00:00:00+08:00,2021-10-29,00:00:00,AP201.CZCE,AP201,CZCE,空,平,7958.0,91.0,-91.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.365,BACKTESTING.309,2021-11-01 00:00:00+08:00,2021-11-01,00:00:00,lh2201.DCE,lh2201,DCE,多,开,16880.0,57.0,57.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.366,BACKTESTING.310,2021-11-02 00:00:00+08:00,2021-11-02,00:00:00,lh2201.DCE,lh2201,DCE,空,平,15880.0,57.0,-57.0,BACKTESTING,long_base_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.367,BACKTESTING.311,2021-11-08 00:00:00+08:00,2021-11-08,00:00:00,OI201.CZCE,OI201,CZCE,空,平,12540.0,61.0,-61.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.368,BACKTESTING.312,2021-11-11 00:00:00+08:00,2021-11-11,00:00:00,au2112.SHFE,au2112,SHFE,多,开,377.48,35.0,35.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.369,BACKTESTING.313,2021-11-12 00:00:00+08:00,2021-11-12,00:00:00,au2112.SHFE,au2112,SHFE,空,平,384.12,35.0,-35.0,BACKTESTING,long_risk_cluster_heat_deleverage,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.370,BACKTESTING.314,2021-11-15 00:00:00+08:00,2021-11-15,00:00:00,jm2201.DCE,jm2201,DCE,空,开,2098.0,17.0,-17.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.371,BACKTESTING.315,2021-11-23 00:00:00+08:00,2021-11-23,00:00:00,ru2201.SHFE,ru2201,SHFE,多,开,15335.0,61.0,61.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.372,BACKTESTING.316,2021-11-24 00:00:00+08:00,2021-11-24,00:00:00,jm2201.DCE,jm2201,DCE,多,平,1919.0,17.0,17.0,BACKTESTING,short_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.373,BACKTESTING.317,2021-11-29 00:00:00+08:00,2021-11-29,00:00:00,ru2201.SHFE,ru2201,SHFE,空,平,14865.0,61.0,-61.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.374,BACKTESTING.318,2021-12-06 00:00:00+08:00,2021-12-06,00:00:00,sp2201.SHFE,sp2201,SHFE,多,开,5968.0,120.0,120.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.375,BACKTESTING.319,2021-12-13 00:00:00+08:00,2021-12-13,00:00:00,sp2201.SHFE,sp2201,SHFE,空,平,5736.0,120.0,-120.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.376,BACKTESTING.320,2021-12-17 00:00:00+08:00,2021-12-17,00:00:00,jm2205.DCE,jm2205,DCE,多,开,2140.0,55.0,55.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.377,BACKTESTING.321,2021-12-17 00:00:00+08:00,2021-12-17,00:00:00,rb2205.SHFE,rb2205,SHFE,多,开,4529.0,197.0,197.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.378,BACKTESTING.322,2021-12-20 00:00:00+08:00,2021-12-20,00:00:00,hc2205.SHFE,hc2205,SHFE,多,开,4689.0,85.0,85.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.379,BACKTESTING.323,2021-12-20 00:00:00+08:00,2021-12-20,00:00:00,jm2205.DCE,jm2205,DCE,空,平,2160.0,55.0,-55.0,BACKTESTING,long_risk_cluster_heat_deleverage,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.380,BACKTESTING.324,2021-12-21 00:00:00+08:00,2021-12-21,00:00:00,hc2205.SHFE,hc2205,SHFE,空,平,4616.0,85.0,-85.0,BACKTESTING,long_base_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.381,BACKTESTING.325,2021-12-23 00:00:00+08:00,2021-12-23,00:00:00,rb2205.SHFE,rb2205,SHFE,空,平,4429.0,197.0,-197.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.382,BACKTESTING.326,2021-12-29 00:00:00+08:00,2021-12-29,00:00:00,SA205.CZCE,SA205,CZCE,空,开,2293.0,111.0,-111.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.383,BACKTESTING.326.stage847_c9.1,2021-12-29 09:02:00+08:00,2021-12-29,09:02:00,SA205.CZCE,SA205,CZCE,多,平,2308.5,111.0,111.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.384,BACKTESTING.326.stage847_c9.2,2021-12-29 10:06:00+08:00,2021-12-29,10:06:00,SA205.CZCE,SA205,CZCE,空,开,2293.0,111.0,-111.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.385,BACKTESTING.327,2021-12-31 00:00:00+08:00,2021-12-31,00:00:00,sp2205.SHFE,sp2205,SHFE,多,开,6018.0,64.0,64.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.386,BACKTESTING.328,2022-01-06 00:00:00+08:00,2022-01-06,00:00:00,AP205.CZCE,AP205,CZCE,空,开,8041.0,88.0,-88.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.387,BACKTESTING.329,2022-01-06 00:00:00+08:00,2022-01-06,00:00:00,SA205.CZCE,SA205,CZCE,多,平,2252.0,111.0,111.0,BACKTESTING,short_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.388,BACKTESTING.330,2022-01-06 00:00:00+08:00,2022-01-06,00:00:00,jm2205.DCE,jm2205,DCE,多,开,2358.0,48.0,48.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.389,BACKTESTING.331,2022-01-07 00:00:00+08:00,2022-01-07,00:00:00,jm2205.DCE,jm2205,DCE,空,平,2324.0,48.0,-48.0,BACKTESTING,long_risk_cluster_heat_deleverage,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.390,BACKTESTING.332,2022-01-10 00:00:00+08:00,2022-01-10,00:00:00,AP205.CZCE,AP205,CZCE,多,平,8598.0,88.0,88.0,BACKTESTING,short_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.391,BACKTESTING.333,2022-01-12 00:00:00+08:00,2022-01-12,00:00:00,CF205.CZCE,CF205,CZCE,多,开,21180.0,80.0,80.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.392,BACKTESTING.334,2022-01-12 00:00:00+08:00,2022-01-12,00:00:00,SM205.CZCE,SM205,CZCE,多,开,8498.0,107.0,107.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.393,BACKTESTING.336,2022-01-14 00:00:00+08:00,2022-01-14,00:00:00,rb2205.SHFE,rb2205,SHFE,多,开,4625.0,120.0,120.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.394,BACKTESTING.337,2022-01-18 00:00:00+08:00,2022-01-18,00:00:00,SM205.CZCE,SM205,CZCE,空,平,8158.0,107.0,-107.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.395,BACKTESTING.338,2022-01-18 00:00:00+08:00,2022-01-18,00:00:00,rb2205.SHFE,rb2205,SHFE,空,平,4547.0,120.0,-120.0,BACKTESTING,forced_margin_deleverage,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.396,BACKTESTING.339,2022-01-18 00:00:00+08:00,2022-01-18,00:00:00,sp2205.SHFE,sp2205,SHFE,空,平,6100.0,64.0,-64.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.397,BACKTESTING.340,2022-01-19 00:00:00+08:00,2022-01-19,00:00:00,FG205.CZCE,FG205,CZCE,多,开,2102.0,71.0,71.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.398,BACKTESTING.341,2022-01-24 00:00:00+08:00,2022-01-24,00:00:00,SA205.CZCE,SA205,CZCE,多,开,2717.0,18.0,18.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.399,BACKTESTING.341.stage847_c9.1,2022-01-24 09:20:00+08:00,2022-01-24,09:20:00,SA205.CZCE,SA205,CZCE,空,平,2687.38,18.0,-18.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.400,BACKTESTING.342,2022-01-25 00:00:00+08:00,2022-01-25,00:00:00,FG205.CZCE,FG205,CZCE,空,平,2125.0,71.0,-71.0,BACKTESTING,long_base_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.401,BACKTESTING.343,2022-02-07 00:00:00+08:00,2022-02-07,00:00:00,CF205.CZCE,CF205,CZCE,空,平,21830.0,80.0,-80.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.402,BACKTESTING.344,2022-02-09 00:00:00+08:00,2022-02-09,00:00:00,sp2205.SHFE,sp2205,SHFE,多,开,6412.0,87.0,87.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.403,BACKTESTING.345,2022-02-11 00:00:00+08:00,2022-02-11,00:00:00,cu2203.SHFE,cu2203,SHFE,多,开,73320.0,27.0,27.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.404,BACKTESTING.346,2022-02-14 00:00:00+08:00,2022-02-14,00:00:00,cu2203.SHFE,cu2203,SHFE,空,平,71650.0,27.0,-27.0,BACKTESTING,long_base_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.405,BACKTESTING.347,2022-02-14 00:00:00+08:00,2022-02-14,00:00:00,jm2205.DCE,jm2205,DCE,多,开,2358.0,31.0,31.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.406,BACKTESTING.348,2022-02-15 00:00:00+08:00,2022-02-15,00:00:00,au2206.SHFE,au2206,SHFE,多,开,381.94,15.0,15.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.407,BACKTESTING.350,2022-02-17 00:00:00+08:00,2022-02-17,00:00:00,jm2205.DCE,jm2205,DCE,空,平,2440.0,19.0,-19.0,BACKTESTING,forced_margin_deleverage,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.408,BACKTESTING.351,2022-02-17 00:00:00+08:00,2022-02-17,00:00:00,lh2205.DCE,lh2205,DCE,空,开,14380.0,29.0,-29.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.409,BACKTESTING.352,2022-02-25 00:00:00+08:00,2022-02-25,00:00:00,lh2205.DCE,lh2205,DCE,多,平,14150.0,29.0,29.0,BACKTESTING,short_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.410,BACKTESTING.353,2022-02-28 00:00:00+08:00,2022-02-28,00:00:00,jm2205.DCE,jm2205,DCE,空,平,2550.0,12.0,-12.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.411,BACKTESTING.354,2022-03-03 00:00:00+08:00,2022-03-03,00:00:00,MA205.CZCE,MA205,CZCE,多,开,3028.0,108.0,108.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.412,BACKTESTING.355,2022-03-03 00:00:00+08:00,2022-03-03,00:00:00,SM205.CZCE,SM205,CZCE,多,开,8494.0,268.0,268.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.413,BACKTESTING.356,2022-03-07 00:00:00+08:00,2022-03-07,00:00:00,SM205.CZCE,SM205,CZCE,空,平,8656.0,268.0,-268.0,BACKTESTING,long_risk_cluster_heat_deleverage,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.414,BACKTESTING.357,2022-03-08 00:00:00+08:00,2022-03-08,00:00:00,lh2205.DCE,lh2205,DCE,空,开,13530.0,33.0,-33.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.415,BACKTESTING.358,2022-03-11 00:00:00+08:00,2022-03-11,00:00:00,MA205.CZCE,MA205,CZCE,空,平,3159.0,108.0,-108.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.416,BACKTESTING.359,2022-03-15 00:00:00+08:00,2022-03-15,00:00:00,sp2205.SHFE,sp2205,SHFE,空,平,6910.0,87.0,-87.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.417,BACKTESTING.360,2022-03-16 00:00:00+08:00,2022-03-16,00:00:00,au2206.SHFE,au2206,SHFE,空,平,393.3,15.0,-15.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.418,BACKTESTING.361,2022-03-22 00:00:00+08:00,2022-03-22,00:00:00,lh2205.DCE,lh2205,DCE,多,平,13200.0,33.0,33.0,BACKTESTING,short_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.419,BACKTESTING.362,2022-03-25 00:00:00+08:00,2022-03-25,00:00:00,fu2205.SHFE,fu2205,SHFE,多,开,4269.0,242.0,242.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.420,BACKTESTING.362.stage847_c9.1,2022-03-25 09:00:00+08:00,2022-03-25,09:00:00,fu2205.SHFE,fu2205,SHFE,空,平,4237.0,242.0,-242.0,BACKTESTING,stage847_intraday_retry_failed_05r_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.421,BACKTESTING.362.stage847_c9.2,2022-03-25 10:05:00+08:00,2022-03-25,10:05:00,fu2205.SHFE,fu2205,SHFE,多,开,4269.0,242.0,242.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.422,BACKTESTING.362.stage847_c9.3,2022-03-25 10:53:00+08:00,2022-03-25,10:53:00,fu2205.SHFE,fu2205,SHFE,空,平,4237.0,242.0,-242.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.423,BACKTESTING.366,2022-03-30 00:00:00+08:00,2022-03-30,00:00:00,CF205.CZCE,CF205,CZCE,多,开,21650.0,110.0,110.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.424,BACKTESTING.367,2022-03-30 00:00:00+08:00,2022-03-30,00:00:00,hc2205.SHFE,hc2205,SHFE,多,开,5200.0,86.0,86.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.425,BACKTESTING.368,2022-03-30 00:00:00+08:00,2022-03-30,00:00:00,jm2205.DCE,jm2205,DCE,多,开,3150.0,26.0,26.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.426,BACKTESTING.369,2022-04-08 00:00:00+08:00,2022-04-08,00:00:00,CF205.CZCE,CF205,CZCE,空,平,21565.0,110.0,-110.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.427,BACKTESTING.370,2022-04-11 00:00:00+08:00,2022-04-11,00:00:00,hc2205.SHFE,hc2205,SHFE,空,平,5250.0,86.0,-86.0,BACKTESTING,forced_margin_deleverage,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.428,BACKTESTING.371,2022-04-12 00:00:00+08:00,2022-04-12,00:00:00,jm2205.DCE,jm2205,DCE,空,平,3115.0,26.0,-26.0,BACKTESTING,long_prev2day_stop,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.429,BACKTESTING.372,2022-04-18 00:00:00+08:00,2022-04-18,00:00:00,fu2209.SHFE,fu2209,SHFE,多,开,4208.0,228.0,228.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.430,BACKTESTING.373,2022-04-19 00:00:00+08:00,2022-04-19,00:00:00,SM209.CZCE,SM209,CZCE,多,开,9040.0,248.0,248.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.431,BACKTESTING.374,2022-04-19 00:00:00+08:00,2022-04-19,00:00:00,fu2209.SHFE,fu2209,SHFE,空,平,4135.0,228.0,-228.0,BACKTESTING,long_risk_cluster_heat_deleverage,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.432,BACKTESTING.375,2022-04-20 00:00:00+08:00,2022-04-20,00:00:00,SM209.CZCE,SM209,CZCE,空,平,9000.0,248.0,-248.0,BACKTESTING,long_risk_cluster_heat_deleverage,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.433,BACKTESTING.376,2022-04-26 00:00:00+08:00,2022-04-26,00:00:00,MA209.CZCE,MA209,CZCE,空,开,2698.0,402.0,-402.0,BACKTESTING,,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
BACKTESTING.434,BACKTESTING.377,2022-04-27 00:00:00+08:00,2022-04-27,00:00:00,MA209.CZCE,MA209,CZCE,多,平,2735.0,402.0,402.0,BACKTESTING,short_risk_cluster_heat_deleverage,stage061_top12_plus_fu,2018-01,stage061_top12_plus_fu,150000.0,150000.0,T12,12,12,13
